gene_id,1101.gtf,1548.gtf,1628.gtf,Sample4.gtf,Sample5.gtf,Sample6.gtf
Montipora_capitata_PredGene_g22881,0,0,0,11,4,8
Montipora_capitata_PredGene_g22882,1,0,0,15,12,19
Montipora_capitata_PredGene_g22883,1,0,0,18,7,12
Montipora_capitata_PredGene_g22884,0,0,0,9,0,3
Montipora_capitata_PredGene_g22885,0,0,0,6,0,10
Montipora_capitata_PredGene_g22886,0,0,0,0,0,9
Montipora_capitata_PredGene_g22887,0,0,0,3,2,2
Montipora_capitata_PredGene_g22889,0,0,0,7,0,7
Montipora_capitata_PredGene_g34040,557,523,343,22,30,35
Montipora_capitata_PredGene_g7108,36,2,6,4,3,0
Montipora_capitata_PredGene_g5279,3,34,0,6,6,7
Montipora_capitata_PredGene_g5278,0,0,0,5,0,5
Montipora_capitata_PredGene_g64261,97,131,230,14,11,10
Montipora_capitata_PredGene_g19136,0,0,0,14,10,9
Montipora_capitata_PredGene_g28810,264,377,267,32,39,48
Montipora_capitata_PredGene_g5272,0,2,0,11,8,7
Montipora_capitata_PredGene_g5277,0,4,2,6,4,7
Montipora_capitata_PredGene_g5274,0,1,0,0,2,5
Montipora_capitata_PredGene_g8735,0,0,0,13,4,3
Montipora_capitata_PredGene_g8734,0,0,0,16,5,4
Montipora_capitata_PredGene_g8737,0,0,1,10,21,21
Montipora_capitata_PredGene_g8736,0,0,0,7,0,0
Montipora_capitata_PredGene_g39952,0,0,0,9,7,10
Montipora_capitata_PredGene_g39953,4,12,12,30,36,26
Montipora_capitata_PredGene_g8738,22,0,8,4,5,6
Montipora_capitata_PredGene_g39958,0,0,0,2,4,8
Montipora_capitata_PredGene_g39959,0,0,0,0,0,0
Montipora_capitata_PredGene_g70472,316,299,293,45,32,29
Montipora_capitata_PredGene_adi2mcaRNA19262_R1,0,0,0,8,6,10
Montipora_capitata_PredGene_g51657,1126,883,469,25,11,21
Montipora_capitata_PredGene_g51655,75,42,58,6,3,4
Montipora_capitata_PredGene_g51654,914,919,462,23,15,23
Montipora_capitata_PredGene_g51653,679,256,249,15,22,19
Montipora_capitata_PredGene_g51651,9,3,3,4,13,19
Montipora_capitata_PredGene_g51650,18,17,13,11,6,15
Montipora_capitata_PredGene_g19833,0,2,8,24,10,19
Montipora_capitata_PredGene_g51658,226,177,260,12,9,12
Montipora_capitata_PredGene_g14405,6,0,14,28,9,30
Montipora_capitata_PredGene_g14404,0,0,0,6,0,3
Montipora_capitata_PredGene_g14407,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA37403_R0,0,0,0,20,17,26
Montipora_capitata_PredGene_g14401,20,8,3,9,11,7
Montipora_capitata_PredGene_adi2mcaRNA21388_R0,68,31,52,10,6,4
Montipora_capitata_PredGene_g14409,0,0,0,10,10,8
Montipora_capitata_PredGene_g14408,0,0,0,7,9,3
Montipora_capitata_PredGene_g50302,0,0,0,7,10,0
Montipora_capitata_PredGene_g50303,0,0,0,5,6,4
Montipora_capitata_PredGene_g50300,0,0,0,0,0,6
Montipora_capitata_PredGene_g50301,0,9,0,67,47,46
Montipora_capitata_PredGene_g50306,3,0,0,8,0,19
Montipora_capitata_PredGene_g50304,0,0,0,8,10,7
Montipora_capitata_PredGene_g50305,0,0,0,3,3,3
Montipora_capitata_PredGene_g8083,315,314,180,37,39,23
Montipora_capitata_PredGene_g60977,0,21,0,0,10,7
Montipora_capitata_PredGene_g8081,0,0,0,14,4,7
Montipora_capitata_PredGene_g60973,0,0,0,14,15,8
Montipora_capitata_PredGene_g60971,0,7,4,16,0,12
Montipora_capitata_PredGene_g55767,0,12,19,0,0,10
Montipora_capitata_PredGene_g55766,44,74,98,0,9,6
Montipora_capitata_PredGene_g12580,188,0,11,17,13,7
Montipora_capitata_PredGene_g55764,755,700,856,31,20,25
Montipora_capitata_PredGene_g12586,0,0,0,9,0,0
Montipora_capitata_PredGene_g55762,155,110,33,9,0,9
Montipora_capitata_PredGene_g55761,93,69,41,16,15,24
Montipora_capitata_PredGene_g12585,0,0,0,16,4,4
Montipora_capitata_PredGene_g12588,0,0,0,36,18,1
Montipora_capitata_PredGene_g12589,243,226,222,0,13,15
Montipora_capitata_PredGene_g55769,0,2,1,18,15,15
Montipora_capitata_PredGene_adi2mcaRNA17384_R9,258,101,108,34,12,26
Montipora_capitata_PredGene_g57585,187,537,115,29,47,17
Montipora_capitata_PredGene_g42461,3,0,0,44,20,14
Montipora_capitata_PredGene_g62196,0,0,0,4,2,5
Montipora_capitata_PredGene_g62193,0,0,0,24,13,23
Montipora_capitata_PredGene_g62190,0,6,0,15,10,12
Montipora_capitata_PredGene_g62191,39,40,10,0,0,0
Montipora_capitata_PredGene_g13189,0,0,0,1,11,3
Montipora_capitata_PredGene_g13188,0,0,0,9,6,3
Montipora_capitata_PredGene_g13181,0,0,0,15,6,5
Montipora_capitata_PredGene_g13182,0,4,3,27,22,20
Montipora_capitata_PredGene_g13185,0,3,2,3,0,5
Montipora_capitata_PredGene_g13187,6,2,9,10,12,15
Montipora_capitata_PredGene_g13186,1,0,1,3,5,4
Montipora_capitata_PredGene_g10984,0,0,0,6,0,7
Montipora_capitata_PredGene_g10986,0,0,0,5,23,7
Montipora_capitata_PredGene_g15752,0,0,0,9,29,37
Montipora_capitata_PredGene_g15751,0,3,5,0,0,0
Montipora_capitata_PredGene_g37485,122,196,177,18,11,11
Montipora_capitata_PredGene_g15754,0,0,0,14,2,6
Montipora_capitata_PredGene_adi2mcaRNA17384_R1,16,74,42,7,18,12
Montipora_capitata_PredGene_g25649,0,0,0,22,14,19
Montipora_capitata_PredGene_g52234,0,0,16,7,6,0
Montipora_capitata_PredGene_g52235,0,9,0,8,16,0
Montipora_capitata_PredGene_g23702,0,0,0,40,12,24
Montipora_capitata_PredGene_g52237,0,0,0,2,8,1
Montipora_capitata_PredGene_g26552,240,154,172,9,11,5
Montipora_capitata_PredGene_g26553,791,1418,301,43,55,62
Montipora_capitata_PredGene_g23706,0,0,0,8,9,9
Montipora_capitata_PredGene_g52233,0,0,0,7,0,0
Montipora_capitata_PredGene_g23709,0,0,0,5,3,7
Montipora_capitata_PredGene_g52238,0,0,0,0,0,1
Montipora_capitata_PredGene_g52239,0,0,0,6,8,5
Montipora_capitata_PredGene_g26558,170,181,144,10,2,10
Montipora_capitata_PredGene_g26559,1487,1225,1420,33,27,25
Montipora_capitata_PredGene_g54689,0,0,0,3,11,3
Montipora_capitata_PredGene_g54688,0,0,0,5,7,7
Montipora_capitata_PredGene_g54683,0,0,0,9,6,0
Montipora_capitata_PredGene_g54682,0,0,0,4,0,0
Montipora_capitata_PredGene_g54681,0,0,0,13,15,18
Montipora_capitata_PredGene_g54680,9,3,2,16,18,20
Montipora_capitata_PredGene_g54687,0,0,0,19,4,13
Montipora_capitata_PredGene_g54686,0,0,0,11,11,9
Montipora_capitata_PredGene_g54685,0,0,0,13,9,15
Montipora_capitata_PredGene_g54684,0,0,0,4,9,5
Montipora_capitata_PredGene_g31819,0,0,0,2,7,11
Montipora_capitata_PredGene_g31818,57,15,19,9,11,7
Montipora_capitata_PredGene_g31817,8,1,4,2,19,10
Montipora_capitata_PredGene_g31816,7,38,20,4,11,1
Montipora_capitata_PredGene_g31815,10,11,11,17,22,16
Montipora_capitata_PredGene_g31814,0,0,0,3,10,13
Montipora_capitata_PredGene_g31813,1,0,0,10,4,8
Montipora_capitata_PredGene_g31812,4,1,2,15,17,21
Montipora_capitata_PredGene_g31811,0,0,0,4,5,5
Montipora_capitata_PredGene_g31810,0,0,0,2,4,13
Montipora_capitata_PredGene_g67612,18,14,8,11,8,6
Montipora_capitata_PredGene_g67613,0,0,0,2,8,2
Montipora_capitata_PredGene_g67616,27,12,7,23,16,5
Montipora_capitata_PredGene_g62225,0,0,0,4,6,14
Montipora_capitata_PredGene_g62226,0,0,0,1,5,3
Montipora_capitata_PredGene_g67615,4,3,0,12,14,1
Montipora_capitata_PredGene_g62228,0,0,1,7,15,32
Montipora_capitata_PredGene_g22699,25,43,57,3,7,9
Montipora_capitata_PredGene_g67618,0,15,0,5,6,0
Montipora_capitata_PredGene_g67619,6,28,101,9,7,33
Montipora_capitata_PredGene_g1845,0,0,0,0,1,2
Montipora_capitata_PredGene_g54979,963,556,1072,58,64,54
Montipora_capitata_PredGene_g54978,538,350,312,0,10,21
Montipora_capitata_PredGene_adi2mcaRNA4636_R0,20,34,42,39,54,60
Montipora_capitata_PredGene_g54975,12,21,8,12,7,16
Montipora_capitata_PredGene_g54974,0,18,17,13,17,13
Montipora_capitata_PredGene_g54977,580,678,308,8,7,14
Montipora_capitata_PredGene_g54976,75,92,38,29,42,40
Montipora_capitata_PredGene_g54971,0,0,9,10,12,18
Montipora_capitata_PredGene_g54970,12,0,5,5,2,7
Montipora_capitata_PredGene_g54973,578,576,343,47,50,30
Montipora_capitata_PredGene_g54972,196,189,312,0,0,0
Montipora_capitata_PredGene_g20248,0,0,0,1,3,1
Montipora_capitata_PredGene_g20240,0,0,0,0,4,10
Montipora_capitata_PredGene_g20241,0,3,0,4,9,8
Montipora_capitata_PredGene_g20243,0,0,0,2,4,3
Montipora_capitata_PredGene_g20244,0,0,0,4,7,4
Montipora_capitata_PredGene_g20245,1,1,1,4,7,6
Montipora_capitata_PredGene_g20246,0,0,0,1,9,6
Montipora_capitata_PredGene_g20247,0,2,3,3,11,6
Montipora_capitata_PredGene_g24958,0,0,0,21,19,17
Montipora_capitata_PredGene_adi2mcaRNA16840_R4,61,26,54,26,20,41
Montipora_capitata_PredGene_adi2mcaRNA12306_R2,43,27,20,54,61,51
Montipora_capitata_PredGene_g24951,6,0,0,29,28,15
Montipora_capitata_PredGene_g24952,0,0,0,14,8,15
Montipora_capitata_PredGene_g24953,0,1,0,4,5,7
Montipora_capitata_PredGene_g24954,0,0,0,12,12,4
Montipora_capitata_PredGene_adi2mcaRNA16840_R8,0,0,0,12,12,4
Montipora_capitata_PredGene_adi2mcaRNA12306_R4,0,0,0,23,27,12
Montipora_capitata_PredGene_g24957,10,18,29,19,27,26
Montipora_capitata_PredGene_g61753,69,8,3,14,13,22
Montipora_capitata_PredGene_g61755,410,392,634,38,47,38
Montipora_capitata_PredGene_g61754,685,501,315,32,12,37
Montipora_capitata_PredGene_g61757,70,80,69,0,0,0
Montipora_capitata_PredGene_g61756,87,58,31,15,16,14
Montipora_capitata_PredGene_g61758,419,286,321,29,14,11
Montipora_capitata_PredGene_g33170,0,0,0,7,6,0
Montipora_capitata_PredGene_g55159,0,0,0,10,11,3
Montipora_capitata_PredGene_g22071,0,0,0,17,11,15
Montipora_capitata_PredGene_g22073,0,0,0,4,18,24
Montipora_capitata_PredGene_g22072,0,0,3,6,8,16
Montipora_capitata_PredGene_g22075,0,0,3,0,4,8
Montipora_capitata_PredGene_g22074,0,0,0,0,4,10
Montipora_capitata_PredGene_g22076,0,0,0,3,3,14
Montipora_capitata_PredGene_g22079,0,1,0,4,3,10
Montipora_capitata_PredGene_adi2mcaRNA4022_R3,0,0,0,22,14,18
Montipora_capitata_PredGene_g47413,0,0,0,3,1,5
Montipora_capitata_PredGene_g35699,0,0,0,16,0,32
Montipora_capitata_PredGene_g47410,133,84,119,6,4,0
Montipora_capitata_PredGene_adi2mcaRNA35992_R3,0,0,0,15,12,19
Montipora_capitata_PredGene_adi2mcaRNA35992_R4,0,0,0,25,11,18
Montipora_capitata_PredGene_g69162,0,0,0,1,2,1
Montipora_capitata_PredGene_g48695,15,9,15,15,18,19
Montipora_capitata_PredGene_g69160,0,1,1,2,2,2
Montipora_capitata_PredGene_g69161,0,3,0,16,22,11
Montipora_capitata_PredGene_g69166,6,4,6,3,6,7
Montipora_capitata_PredGene_g69164,0,0,0,1,2,2
Montipora_capitata_PredGene_g11766,0,0,0,14,4,4
Montipora_capitata_PredGene_g32397,61,358,120,38,26,25
Montipora_capitata_PredGene_g48697,53,47,89,14,10,8
Montipora_capitata_PredGene_g38238,1622,1349,1648,55,40,51
Montipora_capitata_PredGene_g38239,254,257,234,31,27,40
Montipora_capitata_PredGene_g11764,512,48,46,62,28,15
Montipora_capitata_PredGene_g38230,7,0,12,6,13,7
Montipora_capitata_PredGene_g48691,455,300,376,19,18,19
Montipora_capitata_PredGene_g38233,2,0,0,20,16,12
Montipora_capitata_PredGene_g38234,74,21,10,49,29,31
Montipora_capitata_PredGene_g38235,0,2,0,4,16,3
Montipora_capitata_PredGene_g38236,18,17,8,0,14,6
Montipora_capitata_PredGene_g38237,47,71,40,20,37,27
Montipora_capitata_PredGene_g25399,1505,1131,1846,48,50,57
Montipora_capitata_PredGene_g25398,80,77,104,9,9,18
Montipora_capitata_PredGene_g7369,142,89,98,24,14,19
Montipora_capitata_PredGene_adi2mcaRNA25291_R4,3,4,0,10,9,16
Montipora_capitata_PredGene_g48693,22,13,3,13,24,20
Montipora_capitata_PredGene_adi2mcaRNA25291_R0,4,4,1,9,8,15
Montipora_capitata_PredGene_g7363,355,322,237,19,11,17
Montipora_capitata_PredGene_g7362,875,742,681,10,11,8
Montipora_capitata_PredGene_g7260,0,0,0,5,5,2
Montipora_capitata_PredGene_g48692,121,65,86,8,5,8
Montipora_capitata_PredGene_g25395,370,1540,483,0,0,0
Montipora_capitata_PredGene_g25394,2537,3397,1707,0,9,7
Montipora_capitata_PredGene_g25396,203,247,9,0,0,0
Montipora_capitata_PredGene_g21929,0,0,0,0,5,2
Montipora_capitata_PredGene_g30856,0,0,0,1,2,2
Montipora_capitata_PredGene_g27739,0,0,0,2,0,0
Montipora_capitata_PredGene_adi2mcaRNA11691_R3,0,0,0,0,11,5
Montipora_capitata_PredGene_g30027,13670,8887,3008,70,61,61
Montipora_capitata_PredGene_g30021,1477,1146,473,54,43,62
Montipora_capitata_PredGene_g30020,6409,4877,5143,11,12,12
Montipora_capitata_PredGene_g27731,522,214,156,60,76,54
Montipora_capitata_PredGene_g27730,0,0,0,8,2,0
Montipora_capitata_PredGene_g27733,273,240,115,36,26,31
Montipora_capitata_PredGene_g27732,12434,6878,4463,100,73,102
Montipora_capitata_PredGene_g27735,1393,638,452,59,41,52
Montipora_capitata_PredGene_g27734,6432,5406,3479,92,74,106
Montipora_capitata_PredGene_g27737,0,0,0,16,16,14
Montipora_capitata_PredGene_g27736,0,0,0,11,9,7
Montipora_capitata_PredGene_g3190,0,0,0,3,7,7
Montipora_capitata_PredGene_g3191,0,0,0,9,10,13
Montipora_capitata_PredGene_g3192,0,0,0,7,13,15
Montipora_capitata_PredGene_g3194,0,0,0,4,16,1
Montipora_capitata_PredGene_g3196,0,0,0,17,7,13
Montipora_capitata_PredGene_g3197,0,0,0,5,0,5
Montipora_capitata_PredGene_g3198,0,0,0,8,0,8
Montipora_capitata_PredGene_g3199,0,0,0,12,9,17
Montipora_capitata_PredGene_g69426,0,0,0,1,2,2
Montipora_capitata_PredGene_g69789,2678,2632,2757,11,17,15
Montipora_capitata_PredGene_g59458,0,0,0,3,14,0
Montipora_capitata_PredGene_g69787,0,0,0,5,1,3
Montipora_capitata_PredGene_adi2mcaRNA39383_R7,8,3,0,0,0,0
Montipora_capitata_PredGene_g69784,0,0,0,13,8,4
Montipora_capitata_PredGene_g6018,0,0,0,2,5,0
Montipora_capitata_PredGene_g6019,0,0,0,6,4,3
Montipora_capitata_PredGene_g24048,0,0,0,0,6,6
Montipora_capitata_PredGene_adi2mcaRNA41141_R4,0,0,0,0,9,8
Montipora_capitata_PredGene_g6013,0,1,2,8,13,8
Montipora_capitata_PredGene_g6010,0,0,0,31,22,12
Montipora_capitata_PredGene_g24042,168,116,181,0,4,8
Montipora_capitata_PredGene_g6017,0,0,0,3,11,7
Montipora_capitata_PredGene_g24040,134,37,70,104,96,91
Montipora_capitata_PredGene_g6015,0,0,0,9,7,17
Montipora_capitata_PredGene_g21677,660,487,630,28,52,32
Montipora_capitata_PredGene_g21674,83,59,92,9,18,18
Montipora_capitata_PredGene_g21675,47,58,53,12,12,12
Montipora_capitata_PredGene_g21672,82,46,136,6,7,5
Montipora_capitata_PredGene_g21673,232,139,213,5,13,5
Montipora_capitata_PredGene_g21670,0,0,0,4,9,7
Montipora_capitata_PredGene_g30798,0,0,0,9,19,14
Montipora_capitata_PredGene_g30797,0,0,0,10,4,12
Montipora_capitata_PredGene_adi2mcaRNA39780_R0,184,133,35,5,0,12
Montipora_capitata_PredGene_g30794,3,11,10,29,28,13
Montipora_capitata_PredGene_g30793,4,0,0,11,11,10
Montipora_capitata_PredGene_g30792,0,0,0,6,24,24
Montipora_capitata_PredGene_g21678,0,0,2,42,21,28
Montipora_capitata_PredGene_g30790,0,0,0,3,2,7
Montipora_capitata_PredGene_g7947,38,97,29,31,20,28
Montipora_capitata_PredGene_g7946,9,8,14,7,5,6
Montipora_capitata_PredGene_g7945,4,10,0,16,12,10
Montipora_capitata_PredGene_g7944,239,142,65,42,32,44
Montipora_capitata_PredGene_g16327,0,0,0,6,6,4
Montipora_capitata_PredGene_g7941,4,6,24,9,7,10
Montipora_capitata_PredGene_g22346,848,822,624,71,31,49
Montipora_capitata_PredGene_adi2mcaRNA39638_R1,485,210,431,25,26,22
Montipora_capitata_PredGene_g31770,382,317,281,0,23,15
Montipora_capitata_PredGene_g31771,141,90,32,30,10,12
Montipora_capitata_PredGene_g31776,45,56,45,12,9,2
Montipora_capitata_PredGene_g31777,29,24,48,14,35,29
Montipora_capitata_PredGene_g7949,10,8,19,16,5,7
Montipora_capitata_PredGene_g31775,0,0,0,18,8,12
Montipora_capitata_PredGene_g39548,11,6,5,12,17,9
Montipora_capitata_PredGene_g22344,12,25,63,3,8,10
Montipora_capitata_PredGene_g33296,1274,1009,839,54,43,49
Montipora_capitata_PredGene_g39541,33,24,22,0,0,2
Montipora_capitata_PredGene_g68781,20,34,7,5,10,5
Montipora_capitata_PredGene_g39543,5,4,0,11,13,9
Montipora_capitata_PredGene_g39542,635,278,360,39,14,22
Montipora_capitata_PredGene_g39545,0,0,0,8,6,0
Montipora_capitata_PredGene_g39544,0,0,0,0,4,2
Montipora_capitata_PredGene_g39547,2,3,3,6,6,1
Montipora_capitata_PredGene_g45933,0,0,0,9,19,8
Montipora_capitata_PredGene_g45932,0,0,0,12,12,11
Montipora_capitata_PredGene_g45931,0,0,0,48,25,16
Montipora_capitata_PredGene_g45937,0,0,0,22,14,11
Montipora_capitata_PredGene_g33238,16,104,19,15,8,9
Montipora_capitata_PredGene_g45939,0,0,0,16,15,10
Montipora_capitata_PredGene_g45938,0,0,0,11,8,15
Montipora_capitata_PredGene_adi2mcaRNA4241_R2,0,4,0,17,11,22
Montipora_capitata_PredGene_g38494,0,0,0,9,3,3
Montipora_capitata_PredGene_g38497,0,0,0,20,19,24
Montipora_capitata_PredGene_g38490,0,0,0,23,16,19
Montipora_capitata_PredGene_adi2mcaRNA33671_R1,0,4,0,7,6,1
Montipora_capitata_PredGene_g38492,0,0,0,17,5,16
Montipora_capitata_PredGene_g38493,0,3,0,8,3,5
Montipora_capitata_PredGene_adi2mcaRNA14552_R6,0,0,0,0,6,4
Montipora_capitata_PredGene_adi2mcaRNA14552_R2,0,0,0,3,4,3
Montipora_capitata_PredGene_g49994,48,18,20,59,42,24
Montipora_capitata_PredGene_g2243,98,46,55,3,6,5
Montipora_capitata_PredGene_g2242,0,0,0,4,4,12
Montipora_capitata_PredGene_g2240,1133,1025,351,5,3,9
Montipora_capitata_PredGene_g2246,0,0,0,28,18,21
Montipora_capitata_PredGene_g2245,352,355,210,48,36,38
Montipora_capitata_PredGene_g2244,163,144,103,7,10,7
Montipora_capitata_PredGene_g7347,0,0,0,14,14,10
Montipora_capitata_PredGene_g26041,0,0,0,29,21,23
Montipora_capitata_PredGene_adi2mcaRNA24854_R9,0,0,0,28,27,50
Montipora_capitata_PredGene_adi2mcaRNA24854_R8,0,0,0,17,5,33
Montipora_capitata_PredGene_adi2mcaRNA24854_R2,4,4,3,42,39,45
Montipora_capitata_PredGene_adi2mcaRNA24854_R1,10,3,0,43,32,33
Montipora_capitata_PredGene_adi2mcaRNA24854_R7,0,0,0,22,53,13
Montipora_capitata_PredGene_adi2mcaRNA24854_R6,3,0,0,19,36,38
Montipora_capitata_PredGene_g28943,70,28,19,0,1,0
Montipora_capitata_PredGene_adi2mcaRNA24854_R4,10,6,0,26,24,26
Montipora_capitata_PredGene_g43478,0,0,0,1,4,1
Montipora_capitata_PredGene_g43479,2,0,0,5,7,7
Montipora_capitata_PredGene_g43470,0,1,0,2,4,2
Montipora_capitata_PredGene_g43471,0,1,0,3,6,5
Montipora_capitata_PredGene_g43473,0,4,0,6,16,17
Montipora_capitata_PredGene_g43474,0,0,0,2,3,6
Montipora_capitata_PredGene_g43475,0,0,0,8,11,12
Montipora_capitata_PredGene_g43476,7,13,18,10,19,22
Montipora_capitata_PredGene_adi2mcaRNA7603_R0,64,25,206,24,15,12
Montipora_capitata_PredGene_adi2mcaRNA7603_R2,43,21,34,13,14,22
Montipora_capitata_PredGene_g16320,0,0,0,0,0,0
Montipora_capitata_PredGene_g5732,0,0,0,14,4,9
Montipora_capitata_PredGene_g5733,0,0,0,1,5,4
Montipora_capitata_PredGene_g5731,18,0,0,10,7,22
Montipora_capitata_PredGene_g5736,0,0,0,23,20,16
Montipora_capitata_PredGene_g5735,0,0,0,29,22,15
Montipora_capitata_PredGene_g5739,0,0,0,0,6,5
Montipora_capitata_PredGene_adi2mcaRNA40003_R6,0,0,0,22,14,21
Montipora_capitata_PredGene_adi2mcaRNA40003_R0,1,0,0,22,8,35
Montipora_capitata_PredGene_adi2mcaRNA40003_R2,0,0,0,22,13,25
Montipora_capitata_PredGene_adi2mcaRNA26592_R0,194,196,192,37,46,20
Montipora_capitata_PredGene_adi2mcaRNA40003_R9,0,0,0,14,38,22
Montipora_capitata_PredGene_g71480,2,0,0,4,10,3
Montipora_capitata_PredGene_g42708,0,0,0,6,0,3
Montipora_capitata_PredGene_g25803,60,40,57,18,20,17
Montipora_capitata_PredGene_g25802,1625,541,1253,24,18,24
Montipora_capitata_PredGene_g25805,0,0,0,28,18,35
Montipora_capitata_PredGene_g37326,252,136,252,16,22,26
Montipora_capitata_PredGene_g49139,2215,1740,1447,59,49,64
Montipora_capitata_PredGene_g37324,102,177,95,36,28,28
Montipora_capitata_PredGene_g42701,0,0,0,15,21,29
Montipora_capitata_PredGene_g42700,0,0,0,7,0,0
Montipora_capitata_PredGene_g42703,0,0,0,6,10,5
Montipora_capitata_PredGene_g49134,0,0,0,28,20,21
Montipora_capitata_PredGene_g42705,0,2,0,5,7,9
Montipora_capitata_PredGene_g42704,0,4,0,27,22,25
Montipora_capitata_PredGene_g277,734,156,130,65,58,69
Montipora_capitata_PredGene_g42706,0,0,0,9,12,19
Montipora_capitata_PredGene_g27094,0,0,0,2,14,2
Montipora_capitata_PredGene_g27095,0,0,0,1,1,3
Montipora_capitata_PredGene_g27096,11,124,39,8,13,3
Montipora_capitata_PredGene_adi2mcaRNA33704_R0,0,0,0,41,28,36
Montipora_capitata_PredGene_g27090,2670,1859,2181,12,5,11
Montipora_capitata_PredGene_g27091,1652,924,843,24,22,36
Montipora_capitata_PredGene_g27092,8095,6811,4828,29,20,62
Montipora_capitata_PredGene_g27093,158,137,180,22,22,14
Montipora_capitata_PredGene_g27098,0,0,0,17,15,22
Montipora_capitata_PredGene_g3363,0,0,0,2,2,4
Montipora_capitata_PredGene_adi2mcaRNA617_R0,0,0,0,0,0,7
Montipora_capitata_PredGene_g17559,0,0,0,5,1,7
Montipora_capitata_PredGene_adi2mcaRNA8067_R1,0,0,1,16,12,14
Montipora_capitata_PredGene_adi2mcaRNA32153_R5,3,6,6,5,0,0
Montipora_capitata_PredGene_adi2mcaRNA32153_R6,0,0,0,5,0,4
Montipora_capitata_PredGene_adi2mcaRNA32153_R1,0,0,0,6,1,8
Montipora_capitata_PredGene_g60282,12,0,7,43,22,13
Montipora_capitata_PredGene_g58367,34,58,27,6,8,0
Montipora_capitata_PredGene_adi2mcaRNA38195_R4,10,3,17,71,34,48
Montipora_capitata_PredGene_adi2mcaRNA39779_R0,1779,1670,671,57,70,84
Montipora_capitata_PredGene_adi2mcaRNA38195_R6,11,7,5,55,29,30
Montipora_capitata_PredGene_g5968,0,0,0,23,46,0
Montipora_capitata_PredGene_g1299,2,2,0,11,8,6
Montipora_capitata_PredGene_adi2mcaRNA33574_R1,623,415,340,29,22,23
Montipora_capitata_PredGene_g5283,165,111,130,9,9,4
Montipora_capitata_PredGene_g1291,4,3,4,4,6,22
Montipora_capitata_PredGene_g1290,0,0,0,2,13,11
Montipora_capitata_PredGene_g30807,0,0,0,15,4,9
Montipora_capitata_PredGene_g35874,0,0,4,20,14,26
Montipora_capitata_PredGene_g35877,0,0,0,8,3,5
Montipora_capitata_PredGene_g35876,0,0,0,9,10,11
Montipora_capitata_PredGene_g35871,159,175,115,17,2,18
Montipora_capitata_PredGene_g35870,641,758,344,30,32,31
Montipora_capitata_PredGene_g30801,0,0,0,16,14,21
Montipora_capitata_PredGene_g30800,0,0,0,20,15,14
Montipora_capitata_PredGene_g35879,252,174,130,16,15,12
Montipora_capitata_PredGene_g35878,0,0,0,7,0,11
Montipora_capitata_PredGene_g30809,0,0,0,8,14,0
Montipora_capitata_PredGene_g30808,0,0,0,4,17,0
Montipora_capitata_PredGene_adi2mcaRNA21029_R0,812,789,380,60,33,42
Montipora_capitata_PredGene_g60284,0,0,0,19,1,5
Montipora_capitata_PredGene_g37248,77,189,69,60,36,32
Montipora_capitata_PredGene_g5961,0,0,0,5,7,2
Montipora_capitata_PredGene_adi2mcaRNA11158_R0,385,328,256,20,34,27
Montipora_capitata_PredGene_g1125,0,0,0,39,19,9
Montipora_capitata_PredGene_g1124,0,0,0,21,24,48
Montipora_capitata_PredGene_g5967,0,0,0,7,3,10
