gene_id,1101,1548,1628,Sample4,Sample5,Sample6
Montipora_capitata_PredGene_g27091,1466,813,753,24,22,24
Montipora_capitata_PredGene_g27092,7200,6040,4372,27,18,55
Montipora_capitata_PredGene_g27093,131,125,154,18,20,14
Montipora_capitata_PredGene_g27098,0,0,0,13,14,19
Montipora_capitata_PredGene_g3363,0,0,0,2,2,4
Montipora_capitata_PredGene_adi2mcaRNA617_R0,0,0,0,0,0,7
Montipora_capitata_PredGene_g17559,0,0,0,5,1,7
Montipora_capitata_PredGene_adi2mcaRNA8067_R1,0,0,1,12,10,12
Montipora_capitata_PredGene_adi2mcaRNA32153_R5,3,4,5,5,0,0
Montipora_capitata_PredGene_adi2mcaRNA32153_R6,0,0,0,5,0,4
Montipora_capitata_PredGene_adi2mcaRNA32153_R1,0,0,0,6,1,8
Montipora_capitata_PredGene_g60282,12,0,7,35,21,13
Montipora_capitata_PredGene_g58367,33,57,23,5,7,0
Montipora_capitata_PredGene_adi2mcaRNA38195_R4,10,3,13,57,28,48
Montipora_capitata_PredGene_adi2mcaRNA39779_R0,1547,1486,613,53,62,73
Montipora_capitata_PredGene_adi2mcaRNA38195_R6,11,7,5,48,26,28
Montipora_capitata_PredGene_g5968,0,0,0,19,41,0
Montipora_capitata_PredGene_g1299,2,2,0,10,7,5
Montipora_capitata_PredGene_adi2mcaRNA33574_R1,569,364,318,27,20,19
Montipora_capitata_PredGene_g5283,144,104,125,7,8,0
Montipora_capitata_PredGene_g1291,4,3,0,4,6,17
Montipora_capitata_PredGene_g1290,0,0,0,2,13,0
Montipora_capitata_PredGene_g30807,0,0,0,14,4,6
Montipora_capitata_PredGene_g35874,0,0,4,17,14,22
Montipora_capitata_PredGene_g35877,0,0,0,6,0,5
Montipora_capitata_PredGene_g35876,0,0,0,7,10,7
Montipora_capitata_PredGene_g35871,150,151,108,17,2,15
Montipora_capitata_PredGene_g35870,566,643,301,25,32,25
Montipora_capitata_PredGene_g30801,0,0,0,14,13,21
Montipora_capitata_PredGene_g30800,0,0,0,20,15,14
Montipora_capitata_PredGene_g35879,225,153,121,14,11,12
Montipora_capitata_PredGene_g35878,0,0,0,4,0,11
Montipora_capitata_PredGene_g30809,0,0,0,4,14,0
Montipora_capitata_PredGene_g30808,0,0,0,4,16,0
Montipora_capitata_PredGene_adi2mcaRNA21029_R0,731,684,346,57,27,38
Montipora_capitata_PredGene_g60284,0,0,0,16,1,5
Montipora_capitata_PredGene_g37248,75,172,58,54,25,25
Montipora_capitata_PredGene_g5961,0,0,0,5,5,2
Montipora_capitata_PredGene_adi2mcaRNA11158_R0,351,286,233,18,33,21
Montipora_capitata_PredGene_g1125,0,0,0,36,18,9
Montipora_capitata_PredGene_g1124,0,0,0,21,21,44
Montipora_capitata_PredGene_g5967,0,0,0,7,3,9
Montipora_capitata_PredGene_g5966,0,0,0,11,12,2
Montipora_capitata_PredGene_g40411,155,75,30,29,27,28
Montipora_capitata_PredGene_g40410,0,0,0,0,7,0
Montipora_capitata_PredGene_g48668,0,0,0,4,0,2
Montipora_capitata_PredGene_g48669,0,0,0,8,0,5
Montipora_capitata_PredGene_g40415,344,227,348,2,2,2
Montipora_capitata_PredGene_g40414,420,451,402,7,4,7
Montipora_capitata_PredGene_g37249,0,0,0,0,1,1
Montipora_capitata_PredGene_g40419,116,19,64,15,15,18
Montipora_capitata_PredGene_g5964,0,0,0,3,6,6
Montipora_capitata_PredGene_g48660,0,0,0,9,4,5
Montipora_capitata_PredGene_g48662,0,0,0,0,3,5
Montipora_capitata_PredGene_g48663,235,301,477,13,5,15
Montipora_capitata_PredGene_g8388,13,6,13,9,14,15
Montipora_capitata_PredGene_g63526,4,4,2,13,15,10
Montipora_capitata_PredGene_adi2mcaRNA7845_R8,17,0,2,16,12,20
Montipora_capitata_PredGene_g69545,177,175,149,13,19,8
Montipora_capitata_PredGene_g66352,3,0,0,21,21,7
Montipora_capitata_PredGene_g45160,69,120,100,22,46,24
Montipora_capitata_PredGene_adi2mcaRNA32317_R3,26,0,10,27,20,10
Montipora_capitata_PredGene_g45162,2588,1817,1005,136,157,143
Montipora_capitata_PredGene_adi2mcaRNA32317_R1,23,0,13,24,16,16
Montipora_capitata_PredGene_g45164,1033,865,601,24,20,9
Montipora_capitata_PredGene_g45165,52,24,33,6,11,19
Montipora_capitata_PredGene_g45166,120,136,91,14,11,0
Montipora_capitata_PredGene_g17552,0,0,5,31,29,16
Montipora_capitata_PredGene_g45168,85,43,13,9,13,8
Montipora_capitata_PredGene_g45169,52,53,54,19,27,22
Montipora_capitata_PredGene_adi2mcaRNA32317_R8,13,0,3,18,18,18
Montipora_capitata_PredGene_adi2mcaRNA32317_R9,0,0,0,0,12,7
Montipora_capitata_PredGene_g66355,3,0,0,6,5,19
Montipora_capitata_PredGene_adi2mcaRNA38139_R6,14,6,7,10,8,3
Montipora_capitata_PredGene_g37124,2,0,4,7,8,8
Montipora_capitata_PredGene_g46713,0,0,0,1,1,2
Montipora_capitata_PredGene_g16268,0,0,11,11,12,14
Montipora_capitata_PredGene_g16267,0,0,0,4,5,11
Montipora_capitata_PredGene_adi2mcaRNA40475_R1,50,7,62,9,0,10
Montipora_capitata_PredGene_adi2mcaRNA40475_R2,37,7,21,3,0,3
Montipora_capitata_PredGene_g16264,4,7,0,17,22,37
Montipora_capitata_PredGene_g16263,7,8,2,15,9,8
Montipora_capitata_PredGene_g16262,0,0,0,4,2,6
Montipora_capitata_PredGene_g16261,0,0,0,9,3,7
Montipora_capitata_PredGene_g16260,0,0,0,14,8,5
Montipora_capitata_PredGene_adi2mcaRNA23039_R0,965,661,422,89,75,82
Montipora_capitata_PredGene_adi2mcaRNA29133_R0,1137,1206,1238,21,22,22
Montipora_capitata_PredGene_g17550,0,0,0,8,6,7
Montipora_capitata_PredGene_g48803,0,0,0,13,10,13
Montipora_capitata_PredGene_g6310,2,3,2,28,15,28
Montipora_capitata_PredGene_adi2mcaRNA21814_R4,62,151,121,45,48,48
Montipora_capitata_PredGene_adi2mcaRNA21814_R5,26,13,0,18,9,11
Montipora_capitata_PredGene_g4573,0,0,0,0,0,3
Montipora_capitata_PredGene_g4577,0,0,0,14,18,14
Montipora_capitata_PredGene_g4576,1,1,0,21,22,12
Montipora_capitata_PredGene_g4575,0,0,0,21,10,6
Montipora_capitata_PredGene_g4574,1,0,8,14,13,11
Montipora_capitata_PredGene_g4579,0,2,0,0,17,10
Montipora_capitata_PredGene_g4578,1,0,0,24,23,27
Montipora_capitata_PredGene_adi2mcaRNA35168_R1,159,125,61,24,26,19
Montipora_capitata_PredGene_adi2mcaRNA34007_R8,0,0,0,4,14,6
Montipora_capitata_PredGene_g57186,0,14,9,16,23,15
Montipora_capitata_PredGene_g28011,1090,902,590,4,0,15
Montipora_capitata_PredGene_g48346,0,2,0,10,7,10
Montipora_capitata_PredGene_g28019,0,0,0,3,7,7
Montipora_capitata_PredGene_g34003,219,373,498,12,9,20
Montipora_capitata_PredGene_g34002,290,232,283,5,3,5
Montipora_capitata_PredGene_g34001,525,230,346,59,24,33
Montipora_capitata_PredGene_g34000,854,824,889,11,9,13
Montipora_capitata_PredGene_g34007,533,500,418,35,29,27
Montipora_capitata_PredGene_g34006,1491,1429,848,78,55,83
Montipora_capitata_PredGene_g34005,0,0,0,9,0,10
Montipora_capitata_PredGene_g34004,3694,2761,4895,15,13,16
Montipora_capitata_PredGene_g48343,0,0,0,0,0,0
Montipora_capitata_PredGene_g34008,214,223,326,18,16,29
Montipora_capitata_PredGene_g58338,168,99,242,16,6,12
Montipora_capitata_PredGene_g45117,0,0,0,3,7,1
Montipora_capitata_PredGene_g24597,0,0,0,10,7,2
Montipora_capitata_PredGene_g45119,97,24,46,12,38,17
Montipora_capitata_PredGene_g45118,0,0,186,17,20,28
Montipora_capitata_PredGene_g7002,0,0,0,4,9,5
Montipora_capitata_PredGene_g7000,4,1,1,5,7,5
Montipora_capitata_PredGene_g7004,0,0,0,9,6,4
Montipora_capitata_PredGene_g7008,0,0,8,3,6,3
Montipora_capitata_PredGene_g7009,0,0,2,4,4,9
Montipora_capitata_PredGene_g57156,435,551,656,9,13,12
Montipora_capitata_PredGene_g57157,87,86,176,0,2,5
Montipora_capitata_PredGene_g57154,7,1,0,24,20,21
Montipora_capitata_PredGene_adi2mcaRNA36915_R1,3,0,5,4,5,4
Montipora_capitata_PredGene_g57152,56,66,92,47,43,49
Montipora_capitata_PredGene_g57153,0,8,0,18,10,5
Montipora_capitata_PredGene_g57150,525,378,359,13,7,10
Montipora_capitata_PredGene_g57151,182,105,200,21,17,15
Montipora_capitata_PredGene_g48860,345,394,257,5,9,7
Montipora_capitata_PredGene_g57158,106,111,13,23,32,31
Montipora_capitata_PredGene_g57159,0,0,9,34,58,57
Montipora_capitata_PredGene_g48861,243,219,107,15,5,16
Montipora_capitata_PredGene_g47148,19,19,44,8,38,23
Montipora_capitata_PredGene_g47149,595,468,373,26,7,30
Montipora_capitata_PredGene_g4503,2,9,0,18,12,16
Montipora_capitata_PredGene_g47144,1034,950,803,30,21,43
Montipora_capitata_PredGene_g48866,126,153,122,15,19,14
Montipora_capitata_PredGene_g47146,924,826,551,31,41,46
Montipora_capitata_PredGene_g47147,3789,2956,2094,74,56,115
Montipora_capitata_PredGene_adi2mcaRNA34664_R0,300,169,292,14,11,11
Montipora_capitata_PredGene_g47142,0,0,0,3,5,7
Montipora_capitata_PredGene_adi2mcaRNA37385_R1,3,0,0,4,3,4
Montipora_capitata_PredGene_g46003,413,264,291,9,16,25
Montipora_capitata_PredGene_adi2mcaRNA39072_R1,0,0,0,32,8,14
Montipora_capitata_PredGene_adi2mcaRNA37385_R3,2,0,0,3,3,3
Montipora_capitata_PredGene_adi2mcaRNA33520_R5,3,0,0,15,23,17
Montipora_capitata_PredGene_g27488,0,0,9,34,25,39
Montipora_capitata_PredGene_adi2mcaRNA18531_R5,0,0,0,0,6,0
Montipora_capitata_PredGene_g19672,430,270,216,13,16,13
Montipora_capitata_PredGene_adi2mcaRNA22906_R9,0,0,0,0,3,7
Montipora_capitata_PredGene_adi2mcaRNA21707_R2,23,14,19,0,0,0
Montipora_capitata_PredGene_g51415,26,20,42,0,0,0
Montipora_capitata_PredGene_g15860,0,0,0,1,2,1
Montipora_capitata_PredGene_g51417,451,468,333,23,18,30
Montipora_capitata_PredGene_g51416,120,128,85,3,4,4
Montipora_capitata_PredGene_g51411,206,123,226,11,5,5
Montipora_capitata_PredGene_g26381,0,0,1,1,0,1
Montipora_capitata_PredGene_g51419,128,78,68,21,17,24
Montipora_capitata_PredGene_g51418,33,54,5,19,15,9
Montipora_capitata_PredGene_g23332,35,0,3,28,23,19
Montipora_capitata_PredGene_adi2mcaRNA23291_R1,0,8,3,20,23,10
Montipora_capitata_PredGene_g59647,0,0,0,3,0,5
Montipora_capitata_PredGene_g34911,8,0,0,19,21,18
Montipora_capitata_PredGene_g34913,7,4,7,0,0,0
Montipora_capitata_PredGene_g34914,0,0,0,7,0,0
Montipora_capitata_PredGene_g34917,0,0,0,0,0,5
Montipora_capitata_PredGene_g34916,0,0,2,15,18,17
Montipora_capitata_PredGene_g34919,0,0,0,4,6,6
Montipora_capitata_PredGene_g34918,0,0,0,7,4,10
Montipora_capitata_PredGene_g9199,11,0,0,16,6,16
Montipora_capitata_PredGene_g45200,0,0,0,8,11,8
Montipora_capitata_PredGene_g64073,1107,1840,1346,177,190,158
Montipora_capitata_PredGene_g64072,58,77,52,5,12,0
Montipora_capitata_PredGene_g64071,9,13,0,22,24,33
Montipora_capitata_PredGene_g64070,409,315,247,6,6,4
Montipora_capitata_PredGene_g64077,296,305,288,22,24,25
Montipora_capitata_PredGene_g64076,0,0,0,0,0,0
Montipora_capitata_PredGene_g64075,231,268,115,18,24,12
Montipora_capitata_PredGene_g64074,29,45,36,19,15,18
Montipora_capitata_PredGene_g56652,0,0,0,24,11,17
Montipora_capitata_PredGene_g64079,194,341,212,10,11,11
Montipora_capitata_PredGene_g64078,264,262,294,6,6,6
Montipora_capitata_PredGene_g56650,11,6,11,14,9,10
Montipora_capitata_PredGene_g39745,0,0,0,5,4,7
Montipora_capitata_PredGene_adi2mcaRNA40671_R5,0,0,0,19,9,18
Montipora_capitata_PredGene_adi2mcaRNA5480_R1,300,213,179,33,24,31
Montipora_capitata_PredGene_adi2mcaRNA3707_R8,0,0,2,27,21,36
Montipora_capitata_PredGene_adi2mcaRNA3707_R9,0,0,0,18,13,28
Montipora_capitata_PredGene_g13347,0,0,0,7,3,7
Montipora_capitata_PredGene_adi2mcaRNA3707_R7,2,1,0,29,20,33
Montipora_capitata_PredGene_adi2mcaRNA3707_R4,3,0,2,12,14,17
Montipora_capitata_PredGene_adi2mcaRNA3707_R5,1,0,0,22,25,41
Montipora_capitata_PredGene_adi2mcaRNA3707_R2,1,0,0,13,12,25
Montipora_capitata_PredGene_adi2mcaRNA3707_R1,3,1,0,23,16,25
Montipora_capitata_PredGene_g53929,0,0,0,8,3,2
Montipora_capitata_PredGene_g53928,0,0,0,3,4,4
Montipora_capitata_PredGene_g53927,0,0,0,2,4,3
Montipora_capitata_PredGene_g53926,0,0,0,0,0,0
Montipora_capitata_PredGene_g53925,21,0,0,9,5,8
Montipora_capitata_PredGene_g53924,32,0,23,18,8,23
Montipora_capitata_PredGene_g53923,4,0,0,6,0,2
Montipora_capitata_PredGene_g53922,0,0,0,12,0,8
Montipora_capitata_PredGene_g53921,3,0,0,11,2,6
Montipora_capitata_PredGene_g53920,0,0,0,2,2,5
Montipora_capitata_PredGene_adi2mcaRNA39281_R4,0,0,0,27,18,17
Montipora_capitata_PredGene_adi2mcaRNA39281_R6,24,3,19,31,19,53
Montipora_capitata_PredGene_g16232,0,3,0,1,1,3
Montipora_capitata_PredGene_adi2mcaRNA611_R8,28,24,0,10,20,13
Montipora_capitata_PredGene_g16233,9,1,2,22,20,10
Montipora_capitata_PredGene_g60191,80,114,254,10,4,3
Montipora_capitata_PredGene_g32429,0,0,0,3,2,9
Montipora_capitata_PredGene_g39240,0,5,0,9,9,3
Montipora_capitata_PredGene_adi2mcaRNA27387_R3,269,78,981,12,6,22
Montipora_capitata_PredGene_g32423,585,413,481,33,49,34
Montipora_capitata_PredGene_g60193,139,152,151,7,11,13
Montipora_capitata_PredGene_g32426,0,0,0,7,4,6
Montipora_capitata_PredGene_g32425,678,664,643,17,29,39
Montipora_capitata_PredGene_g32424,0,0,0,7,10,7
Montipora_capitata_PredGene_g66505,0,0,0,5,0,0
Montipora_capitata_PredGene_g66504,0,0,0,2,2,3
Montipora_capitata_PredGene_g36519,107,89,113,3,0,15
Montipora_capitata_PredGene_g36518,250,185,136,16,13,24
Montipora_capitata_PredGene_g66501,134,219,229,6,0,7
Montipora_capitata_PredGene_g66500,387,413,350,15,8,6
Montipora_capitata_PredGene_g66503,0,0,0,11,6,0
Montipora_capitata_PredGene_g66502,0,0,0,11,11,6
Montipora_capitata_PredGene_g36513,18,51,312,6,9,11
Montipora_capitata_PredGene_g36512,0,0,0,0,5,12
Montipora_capitata_PredGene_g36511,0,0,0,8,1,7
Montipora_capitata_PredGene_g36510,0,0,0,7,7,9
Montipora_capitata_PredGene_g36517,0,0,0,4,10,11
Montipora_capitata_PredGene_adi2mcaRNA12121_R1,415,409,258,6,6,5
Montipora_capitata_PredGene_g36515,0,0,0,2,3,2
Montipora_capitata_PredGene_g36514,0,0,0,13,8,4
Montipora_capitata_PredGene_g58845,5,10,30,37,47,45
Montipora_capitata_PredGene_g20971,0,3,4,7,5,3
Montipora_capitata_PredGene_g58844,809,878,855,13,14,16
Montipora_capitata_PredGene_g8829,9,4,3,18,21,12
Montipora_capitata_PredGene_g58847,0,0,4,9,10,14
Montipora_capitata_PredGene_g44159,0,0,0,18,7,14
Montipora_capitata_PredGene_g20974,70,80,68,8,7,11
Montipora_capitata_PredGene_g58841,0,0,0,0,13,0
Montipora_capitata_PredGene_g39249,0,17,0,0,0,0
Montipora_capitata_PredGene_g31495,0,0,0,10,0,7
Montipora_capitata_PredGene_g18016,0,0,0,2,1,1
Montipora_capitata_PredGene_adi2mcaRNA14894_R0,165,121,59,5,8,6
Montipora_capitata_PredGene_g41382,0,0,0,13,22,32
Montipora_capitata_PredGene_g12073,24,11,3,0,0,0
Montipora_capitata_PredGene_g41383,103,104,107,9,9,13
Montipora_capitata_PredGene_g12070,68,24,28,31,28,42
Montipora_capitata_PredGene_g12071,10,8,2,22,18,17
Montipora_capitata_PredGene_g36842,1,1,0,3,2,2
Montipora_capitata_PredGene_adi2mcaRNA38320_R0,686,542,190,53,47,54
Montipora_capitata_PredGene_adi2mcaRNA2762_R2,0,0,0,8,28,18
Montipora_capitata_PredGene_adi2mcaRNA2762_R0,0,53,6,48,85,55
Montipora_capitata_PredGene_adi2mcaRNA18922_R0,707,1140,766,35,25,26
Montipora_capitata_PredGene_g41388,194,177,213,3,0,4
Montipora_capitata_PredGene_g65850,0,0,0,0,0,0
Montipora_capitata_PredGene_g65855,5,0,2,5,11,10
Montipora_capitata_PredGene_adi2mcaRNA14388_R0,5,21,9,16,18,13
Montipora_capitata_PredGene_g38614,0,0,0,0,5,0
Montipora_capitata_PredGene_g23760,409,441,370,14,24,23
Montipora_capitata_PredGene_g49274,0,13,6,9,14,17
Montipora_capitata_PredGene_g49275,206,147,247,4,6,5
Montipora_capitata_PredGene_g49276,0,0,0,8,6,2
Montipora_capitata_PredGene_g49277,0,0,0,8,4,5
Montipora_capitata_PredGene_adi2mcaRNA5273_R4,0,0,0,7,4,5
Montipora_capitata_PredGene_adi2mcaRNA14811_R0,454,333,207,16,11,14
Montipora_capitata_PredGene_g49272,7,0,10,8,4,7
Montipora_capitata_PredGene_g49273,7,11,3,6,2,7
Montipora_capitata_PredGene_g49278,3,0,4,9,2,7
Montipora_capitata_PredGene_g49279,63,19,52,19,9,16
Montipora_capitata_PredGene_g6023,0,0,0,12,8,5
Montipora_capitata_PredGene_adi2mcaRNA8270_R8,1,1,0,33,27,38
Montipora_capitata_PredGene_g57972,0,0,0,5,1,5
Montipora_capitata_PredGene_g57973,0,0,0,0,5,5
Montipora_capitata_PredGene_g57974,0,10,0,18,20,33
Montipora_capitata_PredGene_g57975,0,13,0,3,7,0
Montipora_capitata_PredGene_g57978,0,0,0,1,1,2
Montipora_capitata_PredGene_g57979,0,0,0,0,7,2
Montipora_capitata_PredGene_g52334,0,0,0,12,10,5
Montipora_capitata_PredGene_g52336,0,0,0,20,18,16
Montipora_capitata_PredGene_g52331,0,0,0,37,16,31
Montipora_capitata_PredGene_g52330,96,191,108,34,20,31
Montipora_capitata_PredGene_g52332,0,0,0,3,8,12
Montipora_capitata_PredGene_g38139,0,0,0,12,9,6
Montipora_capitata_PredGene_g62526,0,0,0,6,14,11
Montipora_capitata_PredGene_g58892,4,54,3,6,5,6
Montipora_capitata_PredGene_g58890,0,0,0,5,10,8
Montipora_capitata_PredGene_g58891,0,0,0,4,8,6
Montipora_capitata_PredGene_g58896,0,0,0,5,6,2
Montipora_capitata_PredGene_g58897,0,0,7,6,7,6
Montipora_capitata_PredGene_g58894,14,3,7,26,14,17
Montipora_capitata_PredGene_g58895,0,0,0,4,6,5
Montipora_capitata_PredGene_g68366,0,0,0,27,35,15
Montipora_capitata_PredGene_g58898,10,6,5,22,13,36
Montipora_capitata_PredGene_g58899,5,0,3,12,11,18
Montipora_capitata_PredGene_g11257,1,0,0,6,6,6
Montipora_capitata_PredGene_adi2mcaRNA33626_R8,0,1,12,6,6,10
Montipora_capitata_PredGene_adi2mcaRNA33626_R9,0,1,4,7,5,9
Montipora_capitata_PredGene_g11251,90,15,43,5,0,0
Montipora_capitata_PredGene_g11250,39,24,20,5,4,3
Montipora_capitata_PredGene_adi2mcaRNA33626_R6,0,0,0,18,13,10
Montipora_capitata_PredGene_adi2mcaRNA33626_R7,0,0,5,12,7,11
Montipora_capitata_PredGene_adi2mcaRNA33626_R0,4,0,0,13,7,20
Montipora_capitata_PredGene_adi2mcaRNA33626_R1,3,0,0,11,5,12
Montipora_capitata_PredGene_adi2mcaRNA33626_R2,6,0,0,16,7,28
Montipora_capitata_PredGene_adi2mcaRNA33626_R3,0,10,2,17,24,15
Montipora_capitata_PredGene_g37013,0,0,0,8,10,5
Montipora_capitata_PredGene_g23408,0,0,0,11,7,9
Montipora_capitata_PredGene_adi2mcaRNA11876_R0,276,299,438,65,29,39
Montipora_capitata_PredGene_adi2mcaRNA12348_R0,15,54,14,5,18,15
Montipora_capitata_PredGene_g10702,0,0,0,12,6,28
Montipora_capitata_PredGene_adi2mcaRNA20192_R6,0,5,0,59,69,79
Montipora_capitata_PredGene_g10700,12,0,0,24,30,27
Montipora_capitata_PredGene_g10701,0,0,0,4,4,13
Montipora_capitata_PredGene_adi2mcaRNA23592_R4,0,0,0,6,7,9
Montipora_capitata_PredGene_g10704,0,0,0,3,6,4
Montipora_capitata_PredGene_g10705,0,0,0,21,8,11
Montipora_capitata_PredGene_adi2mcaRNA14956_R0,4,5,3,9,7,7
Montipora_capitata_PredGene_g36554,0,0,0,1,3,2
Montipora_capitata_PredGene_g1750,0,0,0,8,5,0
Montipora_capitata_PredGene_g38619,7,13,30,12,19,10
Montipora_capitata_PredGene_adi2mcaRNA22076_R0,1051,1063,497,30,29,32
Montipora_capitata_PredGene_g23401,0,0,0,8,1,13
Montipora_capitata_PredGene_g63569,0,0,0,0,5,0
Montipora_capitata_PredGene_g54789,0,0,0,4,14,9
Montipora_capitata_PredGene_g4407,196,39,112,5,6,5
Montipora_capitata_PredGene_g28048,0,0,0,13,14,11
Montipora_capitata_PredGene_g28049,0,0,0,40,17,9
Montipora_capitata_PredGene_g64819,0,0,0,48,42,20
Montipora_capitata_PredGene_g64818,0,0,0,4,5,2
Montipora_capitata_PredGene_g70539,0,0,0,12,14,7
Montipora_capitata_PredGene_g70538,16,32,0,4,8,2
Montipora_capitata_PredGene_g70536,79,63,24,4,6,0
Montipora_capitata_PredGene_g29007,0,0,0,2,7,0
Montipora_capitata_PredGene_g29006,0,0,0,0,10,2
Montipora_capitata_PredGene_g29001,0,0,3,7,9,4
Montipora_capitata_PredGene_g70532,4,0,7,27,0,18
Montipora_capitata_PredGene_g70531,1186,1075,444,72,68,36
Montipora_capitata_PredGene_g64812,104,169,79,41,39,31
Montipora_capitata_PredGene_adi2mcaRNA16018_R5,0,6,0,47,29,24
Montipora_capitata_PredGene_g68665,2,0,0,0,3,3
Montipora_capitata_PredGene_g32962,484,363,351,34,51,23
Montipora_capitata_PredGene_adi2mcaRNA16018_R8,0,2,0,2,6,7
Montipora_capitata_PredGene_g8918,10,0,10,0,2,5
Montipora_capitata_PredGene_adi2mcaRNA14107_R3,0,0,0,4,5,7
Montipora_capitata_PredGene_g42962,0,0,1,3,3,4
Montipora_capitata_PredGene_g63833,11,8,0,14,11,23
Montipora_capitata_PredGene_g63563,1,0,0,80,62,43
Montipora_capitata_PredGene_g52809,135,1785,398,6,10,9
Montipora_capitata_PredGene_g52803,626,2912,1230,6,7,15
Montipora_capitata_PredGene_g52802,3,4,1,9,11,7
Montipora_capitata_PredGene_g52807,0,0,1,2,5,6
Montipora_capitata_PredGene_g52806,0,3,0,8,11,12
Montipora_capitata_PredGene_g61368,0,0,0,0,9,8
Montipora_capitata_PredGene_g61369,0,0,0,0,4,0
Montipora_capitata_PredGene_g16707,0,0,2,22,10,14
Montipora_capitata_PredGene_g28044,0,0,0,5,5,0
Montipora_capitata_PredGene_adi2mcaRNA6053_R1,0,0,0,11,21,22
Montipora_capitata_PredGene_g61363,0,0,0,0,15,13
Montipora_capitata_PredGene_g61364,0,0,0,0,9,5
Montipora_capitata_PredGene_g16709,12,0,21,14,0,7
Montipora_capitata_PredGene_g61366,0,0,0,0,17,18
Montipora_capitata_PredGene_g61367,0,0,0,0,7,3
Montipora_capitata_PredGene_adi2mcaRNA27138_R5,0,2,6,26,17,18
Montipora_capitata_PredGene_g12014,0,0,0,7,0,0
Montipora_capitata_PredGene_adi2mcaRNA27138_R6,0,0,0,33,81,34
Montipora_capitata_PredGene_adi2mcaRNA27138_R3,0,0,0,14,13,28
Montipora_capitata_PredGene_g2005,0,0,0,5,11,16
Montipora_capitata_PredGene_g2004,0,0,0,45,29,96
Montipora_capitata_PredGene_g2007,0,0,1,11,6,10
Montipora_capitata_PredGene_g2006,0,0,0,2,8,7
Montipora_capitata_PredGene_g2001,0,4,20,4,7,9
Montipora_capitata_PredGene_g2000,0,0,5,3,3,6
Montipora_capitata_PredGene_g38562,0,0,0,5,6,3
Montipora_capitata_PredGene_g2002,0,4,0,9,31,12
Montipora_capitata_PredGene_g2009,0,0,0,8,9,12
Montipora_capitata_PredGene_g2008,2,2,2,39,26,32
Montipora_capitata_PredGene_adi2mcaRNA37261_R5,21,0,11,20,15,23
Montipora_capitata_PredGene_g12289,205,262,156,18,12,14
Montipora_capitata_PredGene_g12288,859,1004,567,23,24,34
Montipora_capitata_PredGene_adi2mcaRNA10822_R2,0,0,0,43,13,43
Montipora_capitata_PredGene_g12285,637,535,587,70,24,65
Montipora_capitata_PredGene_g12284,0,4,58,3,9,11
Montipora_capitata_PredGene_g12287,872,987,526,40,33,25
Montipora_capitata_PredGene_g12286,705,558,897,25,19,21
Montipora_capitata_PredGene_g66930,69,68,73,7,6,15
Montipora_capitata_PredGene_g12280,0,0,0,4,6,4
Montipora_capitata_PredGene_g12283,0,0,160,11,33,48
Montipora_capitata_PredGene_g28352,0,0,0,10,6,3
Montipora_capitata_PredGene_g28353,0,0,0,0,0,0
Montipora_capitata_PredGene_adi2mcaRNA37261_R6,0,0,0,35,29,16
Montipora_capitata_PredGene_g38969,0,0,0,3,7,3
Montipora_capitata_PredGene_g28354,19,67,60,10,16,15
Montipora_capitata_PredGene_g28355,11,11,15,63,38,50
Montipora_capitata_PredGene_g38964,5,0,3,20,32,29
Montipora_capitata_PredGene_g28359,0,0,0,15,10,7
Montipora_capitata_PredGene_g38962,0,0,0,4,12,14
Montipora_capitata_PredGene_g34275,0,0,0,5,4,0
Montipora_capitata_PredGene_g60019,0,0,0,10,0,6
Montipora_capitata_PredGene_g54319,0,0,0,9,5,4
Montipora_capitata_PredGene_g34276,0,0,0,29,22,23
Montipora_capitata_PredGene_g20839,98,109,100,16,5,12
Montipora_capitata_PredGene_g54315,0,0,0,7,6,4
Montipora_capitata_PredGene_g20836,0,0,10,24,15,25
Montipora_capitata_PredGene_g60013,0,1,0,9,7,3
Montipora_capitata_PredGene_g60012,0,1,0,10,7,9
Montipora_capitata_PredGene_g60015,6,0,5,37,23,26
Montipora_capitata_PredGene_adi2mcaRNA35662_R0,0,0,0,33,33,32
Montipora_capitata_PredGene_g54313,0,0,0,2,3,2
Montipora_capitata_PredGene_g54312,0,0,0,2,4,9
Montipora_capitata_PredGene_g41656,0,16,0,8,7,15
Montipora_capitata_PredGene_g39937,895,443,875,17,9,17
Montipora_capitata_PredGene_g50409,61,91,53,10,7,15
Montipora_capitata_PredGene_g50408,20,2,10,3,0,0
Montipora_capitata_PredGene_g34279,0,0,0,6,0,11
Montipora_capitata_PredGene_g50405,0,0,0,13,7,4
Montipora_capitata_PredGene_g50404,0,0,7,10,6,5
Montipora_capitata_PredGene_g50407,749,2625,2151,0,4,36
Montipora_capitata_PredGene_g41654,51,43,44,8,8,10
Montipora_capitata_PredGene_g50403,4,28,6,4,4,4
Montipora_capitata_PredGene_g50402,16,24,4,29,26,24
Montipora_capitata_PredGene_g61944,93,33,46,26,15,21
Montipora_capitata_PredGene_g61945,152,91,128,7,5,5
Montipora_capitata_PredGene_g61946,113,51,72,7,4,7
Montipora_capitata_PredGene_g61947,106,86,84,0,7,7
Montipora_capitata_PredGene_g61940,472,279,60,25,24,11
Montipora_capitata_PredGene_g61942,4,7,0,2,3,4
