transcript_id,1041.2,1471.2,1637.2,Sample1.2,Sample2.2,Sample3.2
Pocillopora_acuta_HIv2___TS.g20425.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv2___TS.g21462.t1,6,3,4,2,5,2
Pocillopora_acuta_HIv2___RNAseq.g18714.t1,27,9,0,70,0,16
Pocillopora_acuta_HIv2___RNAseq.g14757.t1,146,185,150,49,95,72
Pocillopora_acuta_HIv2___RNAseq.g22444.t1,0,0,0,0,0,3
Pocillopora_acuta_HIv2___RNAseq.g16514.t1,886,335,642,617,315,580
Pocillopora_acuta_HIv2___RNAseq.g6399.t1,21,16,41,0,8,0
Pocillopora_acuta_HIv2___RNAseq.g31160.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g15523.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g6227.t1,81,53,74,12,27,41
Pocillopora_acuta_HIv2___TS.g1837.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv2___RNAseq.g16531.t1,88,269,154,73,73,122
Pocillopora_acuta_HIv2___TS.g10159.t1,0,15,0,11,9,0
Pocillopora_acuta_HIv2___RNAseq.g30208.t1,36,34,23,28,19,20
Pocillopora_acuta_HIv2___RNAseq.g27241.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g19225.t1,0,4,1,7,3,4
Pocillopora_acuta_HIv2___RNAseq.22810_t,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g30972.t1c,9,3,4,23,20,28
Pocillopora_acuta_HIv2___RNAseq.g30972.t1b,2,7,32,5,0,11
Pocillopora_acuta_HIv2___RNAseq.g30972.t1a,1057,1222,1018,1740,2326,2329
Pocillopora_acuta_HIv2___RNAseq.g263.t1,661,273,315,256,118,141
Pocillopora_acuta_HIv2___TS.g16486.t1,0,47,25,11,108,26
Pocillopora_acuta_HIv2___RNAseq.g2402.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28840.t1,261,253,229,152,216,192
Pocillopora_acuta_HIv2___RNAseq.g21107.t1,5,13,4,8,4,3
Pocillopora_acuta_HIv2___RNAseq.g19266.t1,106,34,135,80,16,98
Pocillopora_acuta_HIv2___TS.g1731.t1,92,21,106,56,18,51
Pocillopora_acuta_HIv2___RNAseq.g13840.t1,202,3846,4,68,1576,15
Pocillopora_acuta_HIv2___RNAseq.g11695.t1,0,36,21,36,26,31
Pocillopora_acuta_HIv2___RNAseq.g81.t1,9,17,29,30,30,45
Pocillopora_acuta_HIv2___RNAseq.g14988.t1,47,54,29,25,44,47
Pocillopora_acuta_HIv2___RNAseq.g2394.t1,5,2,3,3,0,0
Pocillopora_acuta_HIv2___RNAseq.g13988.t1,10,0,0,0,4,0
Pocillopora_acuta_HIv2___RNAseq.g14755.t1,14,0,4,12,8,14
Pocillopora_acuta_HIv2___RNAseq.g28071.t1,0,0,0,4,8,0
Pocillopora_acuta_HIv2___RNAseq.g4670.t1,0,0,0,2,6,2
Pocillopora_acuta_HIv2___RNAseq.g5773.t1,86,92,72,18,17,16
Pocillopora_acuta_HIv2___RNAseq.g21909.t1,290,199,261,84,105,123
Pocillopora_acuta_HIv2___RNAseq.g10914.t1,3,14,4,3,5,3
Pocillopora_acuta_HIv2___RNAseq.g27904.t1,0,0,0,0,0,1
Pocillopora_acuta_HIv2___RNAseq.g25942.t1,182,231,237,115,187,151
Pocillopora_acuta_HIv2___TS.g25799.t1,0,28,0,13,21,8
Pocillopora_acuta_HIv2___RNAseq.g4566.t1,0,0,0,2,4,2
Pocillopora_acuta_HIv2___RNAseq.g739.t1,302,342,138,241,220,175
Pocillopora_acuta_HIv2___RNAseq.g6225.t1,52,16,24,28,51,45
Pocillopora_acuta_HIv2___RNAseq.g11550.t1,5643,4569,4904,3220,7351,5440
Pocillopora_acuta_HIv2___RNAseq.g24593.t1,1,0,2,4,2,4
Pocillopora_acuta_HIv2___RNAseq.g22289.t1,35,75,55,73,60,64
Pocillopora_acuta_HIv2___RNAseq.g261.t1,372,184,122,333,135,109
Pocillopora_acuta_HIv2___RNAseq.g9870.t1,8,5,9,32,71,37
Pocillopora_acuta_HIv2___RNAseq.g12008.t1,23,18,7,28,31,28
Pocillopora_acuta_HIv2___TS.g24434.t1,197,135,194,121,83,105
Pocillopora_acuta_HIv2___TS.g24479.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g626.t1,207,195,176,242,154,204
Pocillopora_acuta_HIv2___TS.g12998.t1,46,38,36,17,20,18
Pocillopora_acuta_HIv2___RNAseq.g27315.t1,0,0,0,14,0,11
Pocillopora_acuta_HIv2___RNAseq.g17713.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv2___TS.g7360.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g29164.t1,8,0,0,3,17,0
Pocillopora_acuta_HIv2___TS.g3383.t1,9,33,0,9,51,10
Pocillopora_acuta_HIv2___RNAseq.g20021.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g17604.t3,432,520,444,697,974,959
Pocillopora_acuta_HIv2___RNAseq.g25197.t1,32,24,33,8,11,18
Pocillopora_acuta_HIv2___RNAseq.g27003.t1,111,32,32,58,14,28
Pocillopora_acuta_HIv2___RNAseq.g27629.t1,3,13,5,9,0,0
Pocillopora_acuta_HIv2___TS.g1039.t1,350,717,477,1009,1765,1485
Pocillopora_acuta_HIv2___RNAseq.g16986.t1,576,451,444,486,845,580
Pocillopora_acuta_HIv2___RNAseq.g8827.t1,321,430,380,277,479,448
Pocillopora_acuta_HIv2___TS.g20970.t1,19,8,35,41,38,31
Pocillopora_acuta_HIv2___RNAseq.g16188.t1,120,83,111,86,51,83
Pocillopora_acuta_HIv2___RNAseq.10616_t,572,502,602,210,144,185
Pocillopora_acuta_HIv2___RNAseq.g28731.t1,6,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g21924.t1,10,0,24,6,15,17
Pocillopora_acuta_HIv2___RNAseq.g25331.t1,177,156,164,135,168,89
Pocillopora_acuta_HIv2___RNAseq.g27906.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g25940.t1,522,598,588,267,227,265
Pocillopora_acuta_HIv2___RNAseq.g15130.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g4564.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g23192.t1,0,0,0,1,0,1
Pocillopora_acuta_HIv2___RNAseq.g16614.t1,155,66,125,52,32,46
Pocillopora_acuta_HIv2___RNAseq.g19569.t1,7,10,17,8,9,9
Pocillopora_acuta_HIv2___RNAseq.g8734.t2,26,36,44,23,32,26
Pocillopora_acuta_HIv2___RNAseq.g8802.t1,11,14,29,14,31,21
Pocillopora_acuta_HIv2___TS.g17357.t1,0,0,0,6,5,5
Pocillopora_acuta_HIv2___TS.g6579.t1,186,199,146,123,118,147
Pocillopora_acuta_HIv2___RNAseq.g4605.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g25322.t1,101,79,87,69,76,85
Pocillopora_acuta_HIv2___RNAseq.g26507.t1,46,73,37,176,167,149
Pocillopora_acuta_HIv2___RNAseq.g16616.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv2___TS.g18218.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv2___RNAseq.g19891.t1,0,0,0,5,0,7
Pocillopora_acuta_HIv2___TS.g16805.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.5865_t,61,73,54,87,44,54
Pocillopora_acuta_HIv2___RNAseq.g29166.t1,445,389,390,127,121,125
Pocillopora_acuta_HIv2___TS.g29410.t1,22,28,0,11,22,11
Pocillopora_acuta_HIv2___RNAseq.g7044.t1,0,0,0,6,0,0
Pocillopora_acuta_HIv2___TS.g19677.t1,0,0,0,9,7,3
Pocillopora_acuta_HIv2___RNAseq.g8825.t1,0,11,0,1,2,2
Pocillopora_acuta_HIv2___RNAseq.g3690.t1,68,59,59,8,11,10
Pocillopora_acuta_HIv2___RNAseq.g29270.t1,133,77,74,193,138,198
Pocillopora_acuta_HIv2___TS.g16371.t1,371,270,271,339,368,347
Pocillopora_acuta_HIv2___RNAseq.g21926.t1,81,10,65,19,0,18
Pocillopora_acuta_HIv2___RNAseq.g3142.t1a,53,45,54,26,14,31
Pocillopora_acuta_HIv2___RNAseq.g25333.t1,304,319,322,348,356,450
Pocillopora_acuta_HIv2___RNAseq.g3142.t1c,14,27,7,6,16,6
Pocillopora_acuta_HIv2___RNAseq.g3142.t1b,34,16,44,31,21,28
Pocillopora_acuta_HIv2___RNAseq.g11918.t1,112,76,128,41,33,45
Pocillopora_acuta_HIv2___RNAseq.g27508.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g24908.t1,540,557,683,735,448,1000
Pocillopora_acuta_HIv2___RNAseq.g8557.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28714.t1,766,341,479,351,253,268
Pocillopora_acuta_HIv2___RNAseq.g18114.t1,9,0,9,6,0,6
Pocillopora_acuta_HIv2___RNAseq.g15763.t1,54,12,17,56,29,16
Pocillopora_acuta_HIv2___RNAseq.g19438.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g31044.t1,4438,4381,5516,1897,1037,2329
Pocillopora_acuta_HIv2___RNAseq.g31009.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv2___RNAseq.g20778.t1,48,81,79,44,73,78
Pocillopora_acuta_HIv2___RNAseq.g22491.t1,112,37,59,68,20,63
Pocillopora_acuta_HIv2___RNAseq.g18232.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g2901.t1,0,0,0,6,3,3
Pocillopora_acuta_HIv2___RNAseq.g26866.t1,0,32,11,0,35,10
Pocillopora_acuta_HIv2___RNAseq.g16517.t1,3079,2700,2450,1778,2115,2019
Pocillopora_acuta_HIv2___TS.g16373.t1,269,212,209,374,940,705
Pocillopora_acuta_HIv2___RNAseq.g6098.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1601.t1,0,0,0,2,8,0
Pocillopora_acuta_HIv2___RNAseq.g5822.t1,69,57,85,29,27,28
Pocillopora_acuta_HIv2___RNAseq.g741.t1,0,2,2,1,1,1
Pocillopora_acuta_HIv2___RNAseq.g25563.t1,101,86,100,69,75,113
Pocillopora_acuta_HIv2___RNAseq.27895_t,0,0,0,0,4,3
Pocillopora_acuta_HIv2___RNAseq.g27290.t1,45,19,47,32,21,14
Pocillopora_acuta_HIv2___RNAseq.g14797.t1,0,0,10,22,0,8
Pocillopora_acuta_HIv2___RNAseq.g22493.t1,26,41,25,20,22,22
Pocillopora_acuta_HIv2___RNAseq.g18443.t1,191,151,100,33,50,29
Pocillopora_acuta_HIv2___TS.g10903.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g3692.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g6704.t2,9,143,0,20,105,23
Pocillopora_acuta_HIv2___RNAseq.g26137.t1,1169,753,875,359,179,383
Pocillopora_acuta_HIv2___RNAseq.g30888.t1,0,0,0,2,4,2
Pocillopora_acuta_HIv2___RNAseq.g28551.t1b,4,3,4,5,8,10
Pocillopora_acuta_HIv2___RNAseq.g28551.t1a,0,0,0,2,4,0
Pocillopora_acuta_HIv2___RNAseq.g1493.t1,107,137,151,100,128,131
Pocillopora_acuta_HIv2___RNAseq.g20019.t1,0,7,3,9,15,0
Pocillopora_acuta_HIv2___RNAseq.g27913.t1,0,0,0,2,0,1
Pocillopora_acuta_HIv2___RNAseq.g4778.t1,20,13,14,23,10,14
Pocillopora_acuta_HIv2___TS.g5537.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g16139.t1,57,59,49,11,19,27
Pocillopora_acuta_HIv2___RNAseq.g28598.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g10260.t1,2206,1803,1556,769,526,516
Pocillopora_acuta_HIv2___RNAseq.g12805.t1,603,621,417,311,453,302
Pocillopora_acuta_HIv2___RNAseq.g24553.t1,4,0,0,0,4,4
Pocillopora_acuta_HIv2___TS.g8291.t1,116,78,120,54,53,69
Pocillopora_acuta_HIv2___RNAseq.g24454.t1,29,8,13,14,19,11
Pocillopora_acuta_HIv2___TS.8586_t,49,50,39,15,52,55
Pocillopora_acuta_HIv2___RNAseq.g14282.t1,0,0,17,15,0,10
Pocillopora_acuta_HIv2___RNAseq.g2825.t1,116,88,90,79,63,43
Pocillopora_acuta_HIv2___TS.g14474.t1,0,4,6,5,6,9
Pocillopora_acuta_HIv2___RNAseq.g10061.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv2___RNAseq.g14586.t1,0,6,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1070.t1,22,0,0,12,0,0
Pocillopora_acuta_HIv2___RNAseq.g14334.t1,120,47,39,83,25,51
Pocillopora_acuta_HIv2___RNAseq.g19179.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv2___RNAseq.6257_t,641,380,464,264,169,280
Pocillopora_acuta_HIv2___RNAseq.g29297.t1,53,47,35,29,45,24
Pocillopora_acuta_HIv2___RNAseq.g3677.t1,87,0,150,62,5,109
Pocillopora_acuta_HIv2___RNAseq.g15717.t1,21,7,14,15,12,12
Pocillopora_acuta_HIv2___RNAseq.g1930.t1,519,379,548,325,284,462
Pocillopora_acuta_HIv2___RNAseq.g10063.t1,65,17,76,18,28,36
Pocillopora_acuta_HIv2___TS.g12750.t1d,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12750.t1e,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12750.t1b,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12750.t1c,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g12750.t1a,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28699.t1,16,29,29,14,12,21
Pocillopora_acuta_HIv2___RNAseq.g29192.t1,390,347,336,214,254,262
Pocillopora_acuta_HIv2___RNAseq.g23070.t1,0,0,1,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g22038.t1,291,582,461,342,544,612
Pocillopora_acuta_HIv2___TS.g8293.t1,6,2,3,4,4,5
Pocillopora_acuta_HIv2___TS.g10174.t1,566,828,621,478,670,626
Pocillopora_acuta_HIv2___RNAseq.g20100.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv2___RNAseq.g11597.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g2719.t1,54,72,29,10,25,13
Pocillopora_acuta_HIv2___RNAseq.g24107.t1,40,0,42,32,11,44
Pocillopora_acuta_HIv2___RNAseq.g17995.t1,902,510,578,880,494,874
Pocillopora_acuta_HIv2___RNAseq.g28967.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g15305.t1b,0,0,0,0,0,6
Pocillopora_acuta_HIv2___TS.g9212.t1,0,0,0,2,2,3
Pocillopora_acuta_HIv2___RNAseq.g15305.t1a,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g14336.t1,2455,2868,1876,4079,2581,3434
Pocillopora_acuta_HIv2___RNAseq.g7371.t1a,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g22855.t1,0,0,0,8,27,6
Pocillopora_acuta_HIv2___TS.g4606.t1,0,0,0,0,1,1
Pocillopora_acuta_HIv2___RNAseq.g18785.t1,6,10,6,7,10,9
Pocillopora_acuta_HIv2___RNAseq.8221_t,14,38,28,10,22,11
Pocillopora_acuta_HIv2___RNAseq.g20102.t1,5,8,14,7,8,11
Pocillopora_acuta_HIv2___RNAseq.g31212.t1,0,3,0,7,4,2
Pocillopora_acuta_HIv2___RNAseq.g6891.t1,187,143,150,55,71,74
Pocillopora_acuta_HIv2___RNAseq.g21711.t1,5,0,0,0,4,0
Pocillopora_acuta_HIv2___TS.g28765.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___TS.g29936.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.7324_t,68,25,33,27,55,37
Pocillopora_acuta_HIv2___RNAseq.g12329.t2,35,49,51,17,33,32
Pocillopora_acuta_HIv2___RNAseq.g27829.t1,3,3,2,5,9,5
Pocillopora_acuta_HIv2___RNAseq.g21177.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g26505.t1,112,107,113,56,58,41
Pocillopora_acuta_HIv2___RNAseq.g26548.t1,12,13,11,5,6,6
Pocillopora_acuta_HIv2___TS.g4604.t1,0,0,0,0,0,3
Pocillopora_acuta_HIv2___TS.g25550.t1,155,262,150,88,110,116
Pocillopora_acuta_HIv2___RNAseq.g31057.t1,0,0,0,12,16,0
Pocillopora_acuta_HIv2___RNAseq.g14433.t1,87,33,31,39,28,37
Pocillopora_acuta_HIv2___RNAseq.g11595.t1,148,137,125,132,132,152
Pocillopora_acuta_HIv2___RNAseq.g20534.t1,73,59,51,37,56,60
Pocillopora_acuta_HIv2___RNAseq.g16405.t1,25,21,34,17,40,40
Pocillopora_acuta_HIv2___RNAseq.g29206.t1,799,734,770,662,919,922
Pocillopora_acuta_HIv2___RNAseq.g4678.t1,95,110,104,73,104,80
Pocillopora_acuta_HIv2___TS.g29123.t1,0,0,0,3,7,0
Pocillopora_acuta_HIv2___RNAseq.g28965.t1,16418,19252,14994,1423,859,1125
Pocillopora_acuta_HIv2___TS.g15620.t2,275,195,184,145,196,226
Pocillopora_acuta_HIv2___TS.g3256.t1,133,109,141,125,64,114
Pocillopora_acuta_HIv2___TS.g27914.t3,280,231,264,241,388,351
Pocillopora_acuta_HIv2___TS.g528.t1,213,96,110,92,114,93
Pocillopora_acuta_HIv2___RNAseq.g22613.t1,228,159,161,115,147,150
Pocillopora_acuta_HIv2___RNAseq.g28885.t1,28,18,26,16,22,25
Pocillopora_acuta_HIv2___RNAseq.g27991.t1,0,0,0,2,0,4
Pocillopora_acuta_HIv2___TS.g14311.t1,14,5,6,14,11,7
Pocillopora_acuta_HIv2___RNAseq.g7849.t1,109,127,73,43,58,54
Pocillopora_acuta_HIv2___RNAseq.g30169.t1,516,39,130,219,41,78
Pocillopora_acuta_HIv2___RNAseq.g28083.t1,0,0,7,12,10,19
Pocillopora_acuta_HIv2___RNAseq.g2023.t1,12,6,23,12,23,8
Pocillopora_acuta_HIv2___RNAseq.g8690.t1,325,284,468,192,193,298
Pocillopora_acuta_HIv2___RNAseq.g26161.t1,259,156,228,195,145,192
Pocillopora_acuta_HIv2___RNAseq.g6893.t1,1,10,7,17,14,10
Pocillopora_acuta_HIv2___RNAseq.g18787.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.20979_t,1080,486,858,1094,693,1449
Pocillopora_acuta_HIv2___TS.g7407.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv2___RNAseq.g25150.t1,18,1,10,21,8,20
Pocillopora_acuta_HIv2___RNAseq.g30081.t1,0,0,0,3,9,5
Pocillopora_acuta_HIv2___RNAseq.g17476.t1,21,21,20,20,15,19
Pocillopora_acuta_HIv2___TS.g31571.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g17331.t1,150,290,261,111,333,279
Pocillopora_acuta_HIv2___RNAseq.g212.t1,1091,775,726,690,789,762
Pocillopora_acuta_HIv2___TS.g16484.t1,147,163,154,54,79,51
Pocillopora_acuta_HIv2___RNAseq.g25704.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g8286.t1,33,10,33,11,8,2
Pocillopora_acuta_HIv2___RNAseq.g29743.t1,0,3,8,0,4,0
Pocillopora_acuta_HIv2___RNAseq.g25152.t1,2,3,3,9,17,8
Pocillopora_acuta_HIv2___RNAseq.g23540.t1,29,37,21,59,85,69
Pocillopora_acuta_HIv2___TS.g6694.t1,0,0,13,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g1409.t1b,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5760.t1,134,85,134,125,80,100
Pocillopora_acuta_HIv2___TS.g29121.t1,0,3,0,4,4,3
Pocillopora_acuta_HIv2___RNAseq.g25721.t1,161,197,136,44,27,43
Pocillopora_acuta_HIv2___RNAseq.g28742.t1,202,211,343,238,229,290
Pocillopora_acuta_HIv2___RNAseq.g14167.t1,54,31,29,58,79,39
Pocillopora_acuta_HIv2___TS.g19380.t1,2,0,0,6,0,2
Pocillopora_acuta_HIv2___RNAseq.4816_t,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5703.t1,0,0,0,2,4,0
Pocillopora_acuta_HIv2___TS.g23555.t1,0,0,0,0,1,7
Pocillopora_acuta_HIv2___TS.g27833.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g28887.t1,548,661,459,283,398,415
Pocillopora_acuta_HIv2___RNAseq.g1949.t1,0,0,0,0,1,0
Pocillopora_acuta_HIv2___TS.g27579.t2,100,101,76,57,94,87
Pocillopora_acuta_HIv2___RNAseq.g1115.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g5494.t1,50,44,32,20,37,25
Pocillopora_acuta_HIv2___TS.g8990.t1,10,23,4,8,30,3
Pocillopora_acuta_HIv2___RNAseq.g28316.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g13471.t1,0,6,0,2,4,1
Pocillopora_acuta_HIv2___RNAseq.g4917.t1,490,241,350,330,436,374
Pocillopora_acuta_HIv2___RNAseq.g17474.t1,121,115,92,44,47,54
Pocillopora_acuta_HIv2___TS.g27105.t1,100,124,100,154,133,148
Pocillopora_acuta_HIv2___RNAseq.g210.t1,1571,945,1128,1019,946,1070
Pocillopora_acuta_HIv2___TS.g9003.t1,7,4,14,10,16,12
Pocillopora_acuta_HIv2___RNAseq.g29787.t1,101,99,129,20,23,15
Pocillopora_acuta_HIv2___RNAseq.g17762.t1,0,0,0,6,3,3
Pocillopora_acuta_HIv2___TS.g5025.t1,5,0,4,5,6,8
Pocillopora_acuta_HIv2___RNAseq.g2608.t1,20,2,20,20,13,18
Pocillopora_acuta_HIv2___RNAseq.g18259.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv2___TS.g7842.t1,0,0,8,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g23542.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv2___RNAseq.g30418.t1,24,26,12,27,27,36
Pocillopora_acuta_HIv2___TS.g21149.t1,4,9,0,9,4,12
Pocillopora_acuta_HIv2___RNAseq.g27010.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g7919.t1,0,0,1,12,11,6
Pocillopora_acuta_HIv2___RNAseq.g17013.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv2___RNAseq.g4069.t1,186,149,155,116,144,164
Pocillopora_acuta_HIv2___TS.g31736.t1,310,274,285,189,174,233
Pocillopora_acuta_HIv2___TS.g909.t1,0,0,0,0,0,3
Pocillopora_acuta_HIv2___RNAseq.g21698.t2,948,895,831,732,872,809
Pocillopora_acuta_HIv2___RNAseq.g24992.t1,35,29,35,25,42,32
Pocillopora_acuta_HIv2___TS.g2057.t1,0,0,0,5,11,0
Pocillopora_acuta_HIv2___TS.g29405.t1,40,54,59,25,38,41
Pocillopora_acuta_HIv2___RNAseq.g276.t1a,64,60,57,42,31,40
Pocillopora_acuta_HIv2___RNAseq.g28740.t1,240,291,139,158,136,129
Pocillopora_acuta_HIv2___RNAseq.g25569.t1,0,0,0,4,3,3
Pocillopora_acuta_HIv2___RNAseq.g276.t1c,0,0,0,1,0,0
Pocillopora_acuta_HIv2___TS.g19836.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___TS.g26004.t1,352,92,213,236,93,172
Pocillopora_acuta_HIv2___RNAseq.g31001.t1,34,59,46,29,25,19
Pocillopora_acuta_HIv2___RNAseq.g276.t1b,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g27469.t1,0,10,0,8,13,6
Pocillopora_acuta_HIv2___RNAseq.g10600.t1,0,5,0,3,15,10
Pocillopora_acuta_HIv2___RNAseq.g15431.t1,186,163,121,189,346,252
Pocillopora_acuta_HIv2___RNAseq.g2418.t1,103,19,121,71,40,90
Pocillopora_acuta_HIv2___TS.g30540.t1b,305,307,188,176,255,243
Pocillopora_acuta_HIv2___TS.g10330.t2,67,85,61,128,155,156
Pocillopora_acuta_HIv2___RNAseq.26390_t,35,34,39,88,62,73
Pocillopora_acuta_HIv2___RNAseq.g10317.t1,351,309,343,202,176,249
Pocillopora_acuta_HIv2___RNAseq.g9658.t1,0,0,0,2,4,0
Pocillopora_acuta_HIv2___TS.g1280.t1,333,1046,219,135,329,101
Pocillopora_acuta_HIv2___RNAseq.g17760.t1,11,8,0,11,18,20
Pocillopora_acuta_HIv2___RNAseq.g11311.t1,147,229,152,440,514,583
Pocillopora_acuta_HIv2___RNAseq.g11296.t1,29,0,17,16,0,20
Pocillopora_acuta_HIv2___RNAseq.g21726.t1,32,40,60,46,47,63
Pocillopora_acuta_HIv2___RNAseq.g25133.t1,110,94,75,68,27,54
Pocillopora_acuta_HIv2___TS.g29407.t1,515,406,328,297,300,326
Pocillopora_acuta_HIv2___TS.g10133.t1,347,272,280,32,37,40
Pocillopora_acuta_HIv2___RNAseq.g21724.t1,1081,983,975,560,744,790
Pocillopora_acuta_HIv2___RNAseq.g9119.t1,460,495,398,231,300,226
Pocillopora_acuta_HIv2___RNAseq.g22558.t1,132,109,94,126,185,205
Pocillopora_acuta_HIv2___RNAseq.g10602.t1,29,15,23,12,23,11
Pocillopora_acuta_HIv2___RNAseq.g5039.t1,156,239,202,136,174,135
Pocillopora_acuta_HIv2___RNAseq.g25696.t1,0,0,0,2,2,0
Pocillopora_acuta_HIv2___TS.g28925.t1,58,102,83,44,50,47
Pocillopora_acuta_HIv2___RNAseq.g12968.t1,706,512,607,653,887,926
Pocillopora_acuta_HIv2___RNAseq.g3421.t1a,9,0,14,6,15,23
Pocillopora_acuta_HIv2___RNAseq.g3421.t1b,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g25110.t1,0,0,0,4,5,3
Pocillopora_acuta_HIv2___RNAseq.g13788.t1,25,20,42,52,14,31
Pocillopora_acuta_HIv2___TS.g11973.t1,308,153,148,288,397,469
Pocillopora_acuta_HIv2___TS.g18209.t1,0,0,0,0,0,3
Pocillopora_acuta_HIv2___RNAseq.g23203.t1,0,14,0,0,5,0
Pocillopora_acuta_HIv2___RNAseq.g15604.t1,242,522,483,72,29,72
Pocillopora_acuta_HIv2___RNAseq.g4070.t1,320,331,370,136,99,86
Pocillopora_acuta_HIv2___RNAseq.g4080.t1,448,476,448,222,220,203
Pocillopora_acuta_HIv2___RNAseq.g4263.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv2___RNAseq.g25131.t1,493,343,296,46,43,49
Pocillopora_acuta_HIv2___RNAseq.g11102.t1,1997,2473,2307,354,536,467
Pocillopora_acuta_HIv2___RNAseq.g18344.t1,10,0,0,8,5,10
Pocillopora_acuta_HIv2___RNAseq.g23201.t1,12,14,4,24,13,14
Pocillopora_acuta_HIv2___RNAseq.g14132.t1,28,20,37,11,24,17
Pocillopora_acuta_HIv2___RNAseq.g206.t1,294,308,304,350,428,441
Pocillopora_acuta_HIv2___RNAseq.g4051.t1,13,10,33,12,11,20
Pocillopora_acuta_HIv2___RNAseq.g3007.t2,745,317,724,398,156,445
Pocillopora_acuta_HIv2___TS.g16637.t1,88,345,113,106,334,143
Pocillopora_acuta_HIv2___RNAseq.g9610.t1a,974,1063,726,641,593,597
Pocillopora_acuta_HIv2___TS.g6118.t1,68,88,45,50,54,46
