transcript_id,1041.gtf,1471.gtf,1637.gtf,Sample1.gtf,Sample2.gtf,Sample3.gtf
Pocillopora_acuta_HIv1_PredGene_g9322.t1,15,31,20,22,37,32
Pocillopora_acuta_HIv1_PredGene_g21528.t1,34,75,55,93,95,129
Pocillopora_acuta_HIv1_PredGene_g12459.t1,99,112,89,13,33,48
Pocillopora_acuta_HIv1_PredGene_g8317.t1,387,268,381,219,230,366
Pocillopora_acuta_HIv1_PredGene_g20849.t1,33,32,23,28,18,21
Pocillopora_acuta_HIv1_PredGene_g29309.t1,0,0,0,6,2,0
Pocillopora_acuta_HIv1_PredGene_g13761.t1,7,2,5,11,9,13
Pocillopora_acuta_HIv1_PredGene_g7030.t1,287,199,253,212,365,273
Pocillopora_acuta_HIv1_PredGene_g9958.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_27594_t,0,29,0,0,0,12
Pocillopora_acuta_HIv1_PredGene_g26371.t1,73,22,68,23,21,18
Pocillopora_acuta_HIv1_PredGene_g13742.t1,9,19,9,20,25,32
Pocillopora_acuta_HIv1_PredGene_g4960.t1,163,113,164,96,136,144
Pocillopora_acuta_HIv1_PredGene_g29606.t1,0,0,0,2,1,0
Pocillopora_acuta_HIv1_PredGene_g30945.t1,0,27,4,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19919.t1,610,445,485,537,648,719
Pocillopora_acuta_HIv1_PredGene_g16228.t1,57,26,59,8,16,26
Pocillopora_acuta_HIv1_PredGene_6024_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30430.t1,77,79,71,37,43,27
Pocillopora_acuta_HIv1_PredGene_g24351.t1,31,9,4,12,0,14
Pocillopora_acuta_HIv1_PredGene_g7519.t1,56,45,0,19,33,30
Pocillopora_acuta_HIv1_PredGene_g30491.t1,784,620,568,549,533,575
Pocillopora_acuta_HIv1_PredGene_g14117.t1,9,125,68,17,12,30
Pocillopora_acuta_HIv1_PredGene_g24493.t1,140,89,79,36,49,32
Pocillopora_acuta_HIv1_PredGene_g8206.t1,458,423,775,315,505,367
Pocillopora_acuta_HIv1_PredGene_g23579.t1,100,136,120,31,54,46
Pocillopora_acuta_HIv1_PredGene_g15789.t1,157,125,146,137,315,224
Pocillopora_acuta_HIv1_PredGene_g30947.t1,55,117,38,41,90,62
Pocillopora_acuta_HIv1_PredGene_g4833.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_22120_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20460.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10418.t1,2,0,9,5,2,5
Pocillopora_acuta_HIv1_PredGene_g32895.t1,93,28,44,66,45,71
Pocillopora_acuta_HIv1_PredGene_g8764.t1,49,25,31,49,27,33
Pocillopora_acuta_HIv1_PredGene_g21991.t1,27,18,21,11,16,35
Pocillopora_acuta_HIv1_PredGene_g12829.t1,443,314,363,120,78,140
Pocillopora_acuta_HIv1_PredGene_g19797.t1,68,42,81,46,22,56
Pocillopora_acuta_HIv1_PredGene_g728.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26373.t1,97,110,45,37,34,36
Pocillopora_acuta_HIv1_PredGene_g3723.t1,0,0,0,2,7,0
Pocillopora_acuta_HIv1_PredGene_g22894.t1,629,371,596,361,323,327
Pocillopora_acuta_HIv1_PredGene_g2123.t1,172,209,243,84,159,177
Pocillopora_acuta_HIv1_PredGene_18652_t,181,230,192,42,70,69
Pocillopora_acuta_HIv1_PredGene_g22134.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g22179.t1,12,10,0,6,24,17
Pocillopora_acuta_HIv1_PredGene_g21993.t1,126,106,100,93,248,188
Pocillopora_acuta_HIv1_PredGene_g32794.t1,115,135,108,126,129,145
Pocillopora_acuta_HIv1_PredGene_g26245.t1,1483,540,979,883,593,919
Pocillopora_acuta_HIv1_PredGene_g19175.t1,10,4,14,6,5,8
Pocillopora_acuta_HIv1_PredGene_g11199.t1,9,15,16,7,8,0
Pocillopora_acuta_HIv1_PredGene_g27298.t1,1295,833,639,1203,712,721
Pocillopora_acuta_HIv1_PredGene_g16932.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g11375.t1,98,92,103,55,70,65
Pocillopora_acuta_HIv1_PredGene_g18271.t1,9,7,0,12,0,12
Pocillopora_acuta_HIv1_PredGene_g6774.t1,9,31,12,0,0,12
Pocillopora_acuta_HIv1_PredGene_g9186.t1,525,366,497,24,37,147
Pocillopora_acuta_HIv1_PredGene_g22896.t1,410,341,264,319,305,338
Pocillopora_acuta_HIv1_PredGene_g31031.t1,361,118,0,421,178,0
Pocillopora_acuta_HIv1_PredGene_g22406.t1,100,129,81,28,28,29
Pocillopora_acuta_HIv1_PredGene_g18903.t1,52,35,45,48,45,61
Pocillopora_acuta_HIv1_PredGene_g31414.t1,4,6,10,6,7,3
Pocillopora_acuta_HIv1_PredGene_g9184.t1,25,53,17,13,24,19
Pocillopora_acuta_HIv1_PredGene_g33204.t1,707,591,666,483,321,573
Pocillopora_acuta_HIv1_PredGene_g14925.t1,138,116,122,39,50,73
Pocillopora_acuta_HIv1_PredGene_g7202.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_27843_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_7451_t,25,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7530.t1,451,359,545,94,67,76
Pocillopora_acuta_HIv1_PredGene_24582_t,6,6,3,4,12,5
Pocillopora_acuta_HIv1_PredGene_29708_t,1,2,1,1,0,1
Pocillopora_acuta_HIv1_PredGene_g26407.t1,0,0,0,4,6,0
Pocillopora_acuta_HIv1_PredGene_g27712.t1,260,291,271,138,177,151
Pocillopora_acuta_HIv1_PredGene_g28892.t1,237,185,171,69,71,87
Pocillopora_acuta_HIv1_PredGene_g28661.t1,0,0,0,2,2,1
Pocillopora_acuta_HIv1_PredGene_g10595.t1,16,19,4,7,5,17
Pocillopora_acuta_HIv1_PredGene_g18901.t1,2,19,107,2,24,17
Pocillopora_acuta_HIv1_PredGene_g21018.t1,0,0,0,3,3,0
Pocillopora_acuta_HIv1_PredGene_g26247.t1,6,4,9,5,5,8
Pocillopora_acuta_HIv1_PredGene_30459_t,223,223,196,160,207,197
Pocillopora_acuta_HIv1_PredGene_g19373.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g29371.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g7511.t1,90,157,47,22,70,46
Pocillopora_acuta_HIv1_PredGene_g481.t1,41,40,60,21,31,29
Pocillopora_acuta_HIv1_PredGene_g24332.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24332.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g26596.t1,16,6,7,11,0,8
Pocillopora_acuta_HIv1_PredGene_g22404.t1,3,0,0,3,3,0
Pocillopora_acuta_HIv1_PredGene_g10650.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g10650.t2,114,86,111,122,92,200
Pocillopora_acuta_HIv1_PredGene_28220_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g12461.t1,25,30,13,9,14,11
Pocillopora_acuta_HIv1_PredGene_g23589.t1,267,357,382,74,124,149
Pocillopora_acuta_HIv1_PredGene_g5175.t1,22,23,24,78,69,117
Pocillopora_acuta_HIv1_PredGene_g27483.t1,81,137,92,42,148,75
Pocillopora_acuta_HIv1_PredGene_g5138.t1,0,43,0,17,29,8
Pocillopora_acuta_HIv1_PredGene_g30444.t1,100,38,61,49,63,56
Pocillopora_acuta_HIv1_PredGene_g30279.t1,187,122,153,89,99,61
Pocillopora_acuta_HIv1_PredGene_g8342.t1,1981,554,1114,2294,455,1764
Pocillopora_acuta_HIv1_PredGene_g20057.t1,0,0,0,0,0,5
Pocillopora_acuta_HIv1_PredGene_g14858.t1,0,0,0,0,3,0
Pocillopora_acuta_HIv1_PredGene_g27968.t1,7,0,0,4,0,6
Pocillopora_acuta_HIv1_PredGene_g20184.t1,23,17,20,15,18,23
Pocillopora_acuta_HIv1_PredGene_g21321.t2,673,705,632,298,409,418
Pocillopora_acuta_HIv1_PredGene_g21321.t1,6,7,9,7,9,14
Pocillopora_acuta_HIv1_PredGene_g19371.t1,9,16,26,22,27,36
Pocillopora_acuta_HIv1_PredGene_g5666.t1,304,225,315,308,447,344
Pocillopora_acuta_HIv1_PredGene_g1158.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_8166_t,119,124,119,137,204,141
Pocillopora_acuta_HIv1_PredGene_g15488.t1,65,87,46,15,22,13
Pocillopora_acuta_HIv1_PredGene_g19177.t1,103,125,81,46,170,86
Pocillopora_acuta_HIv1_PredGene_g14230.t1,374,376,266,242,141,216
Pocillopora_acuta_HIv1_PredGene_g27213.t1,0,8,6,16,30,22
Pocillopora_acuta_HIv1_PredGene_g15314.t1,731,333,390,289,227,265
Pocillopora_acuta_HIv1_PredGene_g18669.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31793.t1,325,258,285,98,163,145
Pocillopora_acuta_HIv1_PredGene_g19788.t1,33,10,0,8,5,9
Pocillopora_acuta_HIv1_PredGene_g267.t1,0,0,0,3,4,3
Pocillopora_acuta_HIv1_PredGene_g8048.t1,0,0,0,9,14,5
Pocillopora_acuta_HIv1_PredGene_g776.t1,0,3,0,9,23,12
Pocillopora_acuta_HIv1_PredGene_g13092.t1,226,92,176,100,72,116
Pocillopora_acuta_HIv1_PredGene_g1984.t1,9,41,35,20,45,31
Pocillopora_acuta_HIv1_PredGene_g24989.t1,197,151,150,220,407,338
Pocillopora_acuta_HIv1_PredGene_g27729.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g15316.t1,0,0,0,80,0,0
Pocillopora_acuta_HIv1_PredGene_g29882.t1,3,160,187,265,59,328
Pocillopora_acuta_HIv1_PredGene_g3914.t1,7,24,33,5,9,26
Pocillopora_acuta_HIv1_PredGene_29483_t,183,71,100,42,19,24
Pocillopora_acuta_HIv1_PredGene_g20186.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g29326.t1,58,93,81,36,80,38
Pocillopora_acuta_HIv1_PredGene_g2882.t1,6,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g23959.t1,17,20,16,11,18,8
Pocillopora_acuta_HIv1_PredGene_g30325.t1,26,8,14,19,4,9
Pocillopora_acuta_HIv1_PredGene_g18098.t1,371,329,366,327,337,258
Pocillopora_acuta_HIv1_PredGene_g9548.t1,22,69,55,7,14,30
Pocillopora_acuta_HIv1_PredGene_g19618.t1,71,35,50,13,18,16
Pocillopora_acuta_HIv1_PredGene_g2943.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g24008.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g33385.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5370.t1,1547,1127,1380,3167,2439,4621
Pocillopora_acuta_HIv1_PredGene_g29414.t1,82,83,64,28,84,135
Pocillopora_acuta_HIv1_PredGene_g31791.t1,14,0,0,4,29,27
Pocillopora_acuta_HIv1_PredGene_g11761.t1,4,10,2,2,8,7
Pocillopora_acuta_HIv1_PredGene_g14463.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g21964.t1,0,0,0,0,0,2
Pocillopora_acuta_HIv1_PredGene_g18738.t1,794,523,499,187,142,138
Pocillopora_acuta_HIv1_PredGene_g8999.t1,141,184,130,70,104,56
Pocillopora_acuta_HIv1_PredGene_g3828.t1,297,232,245,62,49,80
Pocillopora_acuta_HIv1_PredGene_g265.t1,0,0,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g15171.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_13228_t,256,171,146,65,45,73
Pocillopora_acuta_HIv1_PredGene_g23391.t1,0,0,0,2,2,0
Pocillopora_acuta_HIv1_PredGene_g2941.t1,0,0,0,0,4,0
Pocillopora_acuta_HIv1_PredGene_g33088.t1,0,0,0,3,6,4
Pocillopora_acuta_HIv1_PredGene_g10558.t1,27,9,40,16,24,29
Pocillopora_acuta_HIv1_PredGene_g27766.t1,214,130,126,69,59,66
Pocillopora_acuta_HIv1_PredGene_g5351.t1,0,0,0,1,0,1
Pocillopora_acuta_HIv1_PredGene_g31581.t1,1,4,0,3,4,0
Pocillopora_acuta_HIv1_PredGene_g24108.t2,0,74,0,0,98,0
Pocillopora_acuta_HIv1_PredGene_g18939.t1,139,235,127,96,94,0
Pocillopora_acuta_HIv1_PredGene_g18939.t2,10,0,26,5,9,71
Pocillopora_acuta_HIv1_PredGene_g4491.t1,195,226,156,211,234,178
Pocillopora_acuta_HIv1_PredGene_g3447.t2,616,567,526,713,1072,887
Pocillopora_acuta_HIv1_PredGene_g23393.t1,0,3,0,0,2,2
Pocillopora_acuta_HIv1_PredGene_18573_t,81,0,162,68,67,128
Pocillopora_acuta_HIv1_PredGene_6627_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30016.t1,111,81,71,44,0,58
Pocillopora_acuta_HIv1_PredGene_g12699.t1,14,13,16,13,15,10
Pocillopora_acuta_HIv1_PredGene_g30327.t1,183,9,61,64,10,76
Pocillopora_acuta_HIv1_PredGene_g3.t1,11,2,6,9,5,5
Pocillopora_acuta_HIv1_PredGene_g15068.t1,15,0,15,5,3,6
Pocillopora_acuta_HIv1_PredGene_g12973.t1,178,102,136,91,80,164
Pocillopora_acuta_HIv1_PredGene_g17279.t1,872,701,733,460,680,701
Pocillopora_acuta_HIv1_PredGene_g32309.t1,0,0,0,1,4,0
Pocillopora_acuta_HIv1_PredGene_g6948.t1,9,19,24,10,5,5
Pocillopora_acuta_HIv1_PredGene_g1827.t1,141,132,116,108,178,159
Pocillopora_acuta_HIv1_PredGene_g32567.t1,86,88,136,54,68,89
Pocillopora_acuta_HIv1_PredGene_g5372.t1,3878,1881,2026,5356,2922,3852
Pocillopora_acuta_HIv1_PredGene_g29698.t1,0,0,0,4,0,0
Pocillopora_acuta_HIv1_PredGene_g4935.t1,17,22,21,17,20,14
Pocillopora_acuta_HIv1_PredGene_g11763.t1,270,474,285,88,133,141
Pocillopora_acuta_HIv1_PredGene_g21966.t1,47,0,14,47,10,12
Pocillopora_acuta_HIv1_PredGene_21923_t,341,874,657,234,218,274
Pocillopora_acuta_HIv1_PredGene_g5891.t1,0,0,0,3,3,4
Pocillopora_acuta_HIv1_PredGene_g4975.t1,175,102,87,92,170,150
Pocillopora_acuta_HIv1_PredGene_18115_t,116,8,0,7,9,0
Pocillopora_acuta_HIv1_PredGene_30167_t,20,6,13,6,7,4
Pocillopora_acuta_HIv1_PredGene_g11505.t1,50,34,11,6,7,7
Pocillopora_acuta_HIv1_PredGene_g10597.t1,104,96,32,17,6,4
Pocillopora_acuta_HIv1_PredGene_g33372.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5395.t1,88,36,94,41,6,51
Pocillopora_acuta_HIv1_PredGene_g31545.t1,246,330,177,77,97,67
Pocillopora_acuta_HIv1_PredGene_g5212.t1,0,0,10,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31262.t1,1041,550,706,846,956,1055
Pocillopora_acuta_HIv1_PredGene_g20841.t1,141,269,143,100,152,78
Pocillopora_acuta_HIv1_PredGene_g4336.t2,5,13,6,4,11,5
Pocillopora_acuta_HIv1_PredGene_g4336.t1,28,25,10,5,17,11
Pocillopora_acuta_HIv1_PredGene_g17561.t1,543,0,371,114,16,171
Pocillopora_acuta_HIv1_PredGene_g8467.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_26556_t,76,85,86,46,22,29
Pocillopora_acuta_HIv1_PredGene_g17436.t1,19,38,47,5,12,15
Pocillopora_acuta_HIv1_PredGene_g33384.t1,0,2,0,2,6,2
Pocillopora_acuta_HIv1_PredGene_g4977.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30014.t1,111,105,76,34,40,50
Pocillopora_acuta_HIv1_PredGene_g30754.t1,6,4,10,124,378,222
Pocillopora_acuta_HIv1_PredGene_g21489.t1,70,171,79,43,92,41
Pocillopora_acuta_HIv1_PredGene_g16220.t1,92,63,60,76,38,92
Pocillopora_acuta_HIv1_PredGene_18902_t,0,138,0,22,7,0
Pocillopora_acuta_HIv1_PredGene_g20843.t1,80,91,39,51,45,34
Pocillopora_acuta_HIv1_PredGene_g4334.t1,5015,4872,6199,1650,1063,2276
Pocillopora_acuta_HIv1_PredGene_g17563.t1,126,26,61,50,16,38
Pocillopora_acuta_HIv1_PredGene_g6925.t1,43,99,37,29,52,27
Pocillopora_acuta_HIv1_PredGene_g11358.t1,60,63,19,27,28,15
Pocillopora_acuta_HIv1_PredGene_25164_t,41,32,30,9,0,36
Pocillopora_acuta_HIv1_PredGene_g32581.t1,0,0,0,2,0,0
Pocillopora_acuta_HIv1_PredGene_g18381.t1,57,69,17,38,70,30
Pocillopora_acuta_HIv1_PredGene_g8844.t1,27,52,5,41,81,36
Pocillopora_acuta_HIv1_PredGene_g528.t1,80,51,55,48,107,79
Pocillopora_acuta_HIv1_PredGene_g26340.t1,1976,1607,1664,1767,3223,2632
Pocillopora_acuta_HIv1_PredGene_2443_t,0,0,0,11,0,0
Pocillopora_acuta_HIv1_PredGene_g14667.t1,153,298,221,191,389,329
Pocillopora_acuta_HIv1_PredGene_g7715.t1,0,0,0,1,0,0
Pocillopora_acuta_HIv1_PredGene_g21200.t1,231,225,333,70,93,125
Pocillopora_acuta_HIv1_PredGene_g15841.t1,24,25,23,25,36,35
Pocillopora_acuta_HIv1_PredGene_g30804.t1,107,139,50,83,91,66
Pocillopora_acuta_HIv1_PredGene_679_t,15,18,14,5,6,0
Pocillopora_acuta_HIv1_PredGene_g31091.t1,142,137,131,43,36,60
Pocillopora_acuta_HIv1_PredGene_g13212.t1,11,13,25,13,17,13
Pocillopora_acuta_HIv1_PredGene_g13212.t2,0,0,0,0,0,4
Pocillopora_acuta_HIv1_PredGene_10483_t,2,20,14,0,15,2
Pocillopora_acuta_HIv1_PredGene_g10826.t1,0,0,0,0,1,5
Pocillopora_acuta_HIv1_PredGene_g4841.t1,338,293,240,173,195,189
Pocillopora_acuta_HIv1_PredGene_g18383.t1,115,91,92,33,31,48
Pocillopora_acuta_HIv1_PredGene_g6771.t1,0,16,9,6,10,8
Pocillopora_acuta_HIv1_PredGene_g8465.t1,0,0,0,4,0,0
Pocillopora_acuta_HIv1_PredGene_g23451.t1,0,0,0,0,8,0
Pocillopora_acuta_HIv1_PredGene_g21221.t1,0,0,0,0,7,0
Pocillopora_acuta_HIv1_PredGene_g14232.t1,9,9,8,30,42,40
Pocillopora_acuta_HIv1_PredGene_g15901.t1,66,41,43,4,7,4
Pocillopora_acuta_HIv1_PredGene_g21202.t1,0,3,4,7,6,0
Pocillopora_acuta_HIv1_PredGene_g932.t1,28,51,19,0,11,11
Pocillopora_acuta_HIv1_PredGene_7949_t,0,0,0,0,0,3
Pocillopora_acuta_HIv1_PredGene_g12948.t1,51,61,83,12,33,9
Pocillopora_acuta_HIv1_PredGene_g6927.t1,21,38,30,37,56,38
Pocillopora_acuta_HIv1_PredGene_g30535.t1,348,262,301,271,305,366
Pocillopora_acuta_HIv1_PredGene_g7492.t1,142,182,100,39,50,33
Pocillopora_acuta_HIv1_PredGene_g27170.t1,6,10,8,12,3,4
Pocillopora_acuta_HIv1_PredGene_g6438.t2,0,0,0,0,220,0
Pocillopora_acuta_HIv1_PredGene_g6438.t3,1706,993,1263,936,0,226
Pocillopora_acuta_HIv1_PredGene_g13535.t1,56,26,27,48,33,9
Pocillopora_acuta_HIv1_PredGene_g6438.t1,960,1409,1126,1031,3038,3039
Pocillopora_acuta_HIv1_PredGene_g6254.t1,248,268,318,340,621,557
Pocillopora_acuta_HIv1_PredGene_g9915.t1,7,7,0,2,2,3
Pocillopora_acuta_HIv1_PredGene_g12489.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g19652.t1,220,195,156,83,102,128
Pocillopora_acuta_HIv1_PredGene_g22567.t1,0,0,0,7,18,13
Pocillopora_acuta_HIv1_PredGene_g14665.t1,221,164,168,68,64,97
Pocillopora_acuta_HIv1_PredGene_g20075.t1,0,0,0,3,2,2
Pocillopora_acuta_HIv1_PredGene_g26342.t2,43,0,65,29,0,41
Pocillopora_acuta_HIv1_PredGene_g26342.t1,61,84,0,0,42,0
Pocillopora_acuta_HIv1_PredGene_g31679.t1,415,251,375,228,209,265
Pocillopora_acuta_HIv1_PredGene_g30806.t1,0,0,0,26,583,488
Pocillopora_acuta_HIv1_PredGene_g12489.t1,173,256,155,450,968,797
Pocillopora_acuta_HIv1_PredGene_g8146.t1,14,25,19,8,53,22
Pocillopora_acuta_HIv1_PredGene_g13066.t1,0,0,0,2,2,0
Pocillopora_acuta_HIv1_PredGene_g4843.t1,19,13,22,12,18,20
Pocillopora_acuta_HIv1_PredGene_12922_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g649.t1,158,166,228,65,52,98
Pocillopora_acuta_HIv1_PredGene_g26943.t1,0,0,0,0,2,0
Pocillopora_acuta_HIv1_PredGene_g15022.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g6497.t1,29,27,30,8,17,11
Pocillopora_acuta_HIv1_PredGene_g2976.t1,117,52,82,80,41,57
Pocillopora_acuta_HIv1_PredGene_g28927.t1,2,0,0,0,0,9
Pocillopora_acuta_HIv1_PredGene_g3683.t1,36,41,32,9,13,14
Pocillopora_acuta_HIv1_PredGene_g31354.t1,156,159,101,212,280,268
Pocillopora_acuta_HIv1_PredGene_g33581.t1,0,0,2,0,0,0
Pocillopora_acuta_HIv1_PredGene_g1.t1,0,0,5,54,66,37
Pocillopora_acuta_HIv1_PredGene_g26941.t1,0,3,5,0,0,0
Pocillopora_acuta_HIv1_PredGene_g31762.t1,725,776,783,239,877,495
Pocillopora_acuta_HIv1_PredGene_g5532.t1,141,131,145,47,44,72
Pocillopora_acuta_HIv1_PredGene_g29014.t1,0,0,0,0,7,5
Pocillopora_acuta_HIv1_PredGene_g8529.t1,0,14,0,3,4,0
Pocillopora_acuta_HIv1_PredGene_g1070.t1,7,3,3,4,9,7
Pocillopora_acuta_HIv1_PredGene_g2465.t1,128,107,128,98,113,117
Pocillopora_acuta_HIv1_PredGene_g27361.t1,0,0,0,3,0,0
Pocillopora_acuta_HIv1_PredGene_g19428.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_28238_t,26,31,14,0,0,1
Pocillopora_acuta_HIv1_PredGene_g19379.t1,62,63,55,20,32,31
Pocillopora_acuta_HIv1_PredGene_g21750.t1,130,150,125,77,119,99
Pocillopora_acuta_HIv1_PredGene_g11008.t1,0,0,0,2,1,0
Pocillopora_acuta_HIv1_PredGene_30706_t,74,6,6,7,21,24
Pocillopora_acuta_HIv1_PredGene_8546_t,9,0,13,3,1,5
Pocillopora_acuta_HIv1_PredGene_g26002.t1,154,174,152,100,70,128
Pocillopora_acuta_HIv1_PredGene_g11794.t1,9,14,10,21,41,21
Pocillopora_acuta_HIv1_PredGene_g28378.t1,36,33,59,15,12,29
Pocillopora_acuta_HIv1_PredGene_g5641.t1,342,378,319,354,496,496
Pocillopora_acuta_HIv1_PredGene_g19171.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g4542.t1,47,43,33,67,112,90
Pocillopora_acuta_HIv1_PredGene_g2974.t1,717,442,589,431,371,444
Pocillopora_acuta_HIv1_PredGene_g28925.t1,18,22,0,25,46,39
Pocillopora_acuta_HIv1_PredGene_g2234.t1,0,0,0,1,1,0
Pocillopora_acuta_HIv1_PredGene_g13906.t1,25,36,2,23,0,33
Pocillopora_acuta_HIv1_PredGene_g13906.t2,51,34,100,0,10,0
Pocillopora_acuta_HIv1_PredGene_g18370.t1,10,11,12,7,21,16
Pocillopora_acuta_HIv1_PredGene_g4178.t1,60,37,34,9,0,9
Pocillopora_acuta_HIv1_PredGene_g8348.t1,0,1,19,2,2,7
Pocillopora_acuta_HIv1_PredGene_g27840.t1,209,150,167,88,71,126
Pocillopora_acuta_HIv1_PredGene_g11796.t1,101,121,71,54,72,77
Pocillopora_acuta_HIv1_PredGene_10264_t,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g16260.t1,0,2,0,3,0,11
Pocillopora_acuta_HIv1_PredGene_g16260.t2,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g30756.t1,108,69,80,46,25,23
Pocillopora_acuta_HIv1_PredGene_g29016.t1,0,0,0,0,0,1
Pocillopora_acuta_HIv1_PredGene_7193_t,0,0,0,0,48,0
Pocillopora_acuta_HIv1_PredGene_g23872.t1,10,0,6,3,5,11
Pocillopora_acuta_HIv1_PredGene_g2467.t1,14,4,14,7,7,9
Pocillopora_acuta_HIv1_PredGene_g5210.t1,175,98,168,135,164,183
Pocillopora_acuta_HIv1_PredGene_g31260.t1,103,64,73,22,12,50
Pocillopora_acuta_HIv1_PredGene_g14616.t1,34,70,26,27,37,24
Pocillopora_acuta_HIv1_PredGene_1953_t,0,0,0,0,8,0
Pocillopora_acuta_HIv1_PredGene_g12394.t1,266,567,403,129,258,181
Pocillopora_acuta_HIv1_PredGene_g22817.t1,0,5,0,4,9,7
Pocillopora_acuta_HIv1_PredGene_5456_t,130,91,82,35,36,41
Pocillopora_acuta_HIv1_PredGene_g23909.t1,31,7,11,10,9,8
Pocillopora_acuta_HIv1_PredGene_g33118.t1,16,19,28,6,15,10
Pocillopora_acuta_HIv1_PredGene_g24510.t1,83,66,181,40,41,36
Pocillopora_acuta_HIv1_PredGene_g4839.t1,241,291,340,55,65,93
Pocillopora_acuta_HIv1_PredGene_g7785.t1,0,0,0,0,18,7
Pocillopora_acuta_HIv1_PredGene_7763_t,0,0,61,0,0,56
Pocillopora_acuta_HIv1_PredGene_g26398.t1,235,195,221,96,104,143
Pocillopora_acuta_HIv1_PredGene_g26398.t2,29,34,13,0,4,0
Pocillopora_acuta_HIv1_PredGene_g8221.t1,265,692,228,481,1230,714
Pocillopora_acuta_HIv1_PredGene_g20581.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g8208.t1,0,5,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g5643.t1,76,296,67,30,54,43
Pocillopora_acuta_HIv1_PredGene_g328.t1,0,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20458.t1,10,0,0,0,0,0
Pocillopora_acuta_HIv1_PredGene_g20236.t1,41,9,10,29,20,20
Pocillopora_acuta_HIv1_PredGene_g8715.t1,33,24,36,29,22,29
Pocillopora_acuta_HIv1_PredGene_g27842.t1,0,20,14,7,9,0
Pocillopora_acuta_HIv1_PredGene_g17300.t1,103,104,59,23,47,28
Pocillopora_acuta_HIv1_PredGene_g16596.t1,0,3,12,5,9,10
Pocillopora_acuta_HIv1_PredGene_g30395.t1,0,0,0,8,9,0
Pocillopora_acuta_HIv1_PredGene_g3748.t1,11,35,0,9,9,7
Pocillopora_acuta_HIv1_PredGene_g31093.t1,92,80,67,23,13,14
Pocillopora_acuta_HIv1_PredGene_g27718.t1,1437,1202,1199,780,1351,1274
Pocillopora_acuta_HIv1_PredGene_g17617.t1,31,0,28,26,12,19
Pocillopora_acuta_HIv1_PredGene_8155_t,51,57,54,13,26,31
Pocillopora_acuta_HIv1_PredGene_g7596.t1,236,100,147,95,71,128
Pocillopora_acuta_HIv1_PredGene_g18969.t1,37,99,74,26,612,34
