gene_id,1101,1548,1628,Sample4,Sample5,Sample6
g59730,61,49,36,19,48,24
g13780,0,10,2,9,5,8
g13781,0,0,0,4,6,0
g13782,0,0,0,15,14,4
g59734,206,234,139,44,47,36
g4117,138,208,69,10,28,24
g13788,0,0,0,7,10,10
g50850,0,0,0,24,39,33
g50852,0,0,0,56,94,45
g50855,0,0,0,14,11,20
g50857,16,16,21,60,133,121
g50856,0,0,0,28,66,40
g50859,0,6,1,6,19,23
g50858,2,0,6,13,36,28
adi2mcaRNA35572_R3,0,0,2,0,66,19
adi2mcaRNA6792_R0,52,13,176,5,8,17
g53496,2842,2811,2845,51,85,79
adi2mcaRNA28611_R0,132,0,0,0,0,0
adi2mcaRNA16492_R8,101,65,132,14,28,16
g22344,26,22,54,8,29,21
g23904,951,460,475,152,286,202
g58093,22,16,6,17,40,38
g1264,3,0,2,25,19,22
g16669,6,0,7,11,11,10
g16665,2,0,0,39,51,37
g16666,2,1,2,38,69,78
g16667,126973,43693,90873,59,24,58
g19956,4,1,0,9,13,10
g16662,4,2,4,5,17,10
g16663,3,3,2,49,76,52
g21055,0,0,0,1,1,8
g7288,19,0,4,51,52,44
g21057,0,0,0,17,5,29
g21056,0,0,0,11,2,17
g21051,0,0,0,0,0,3
g21050,250,389,567,27,29,31
g7281,18,10,20,6,2,16
g7280,7,0,0,69,15,36
g21059,17,0,2,6,24,16
g21058,0,0,0,0,3,13
g7287,488,193,267,75,137,112
g7286,131,87,151,14,25,13
g4954,0,2,4,36,23,40
g4955,0,0,2,12,10,9
g12789,0,0,0,1,17,21
g12788,0,3,0,0,0,0
g4950,0,0,40,72,61,97
g4951,0,0,0,6,11,8
g4952,0,0,0,18,8,19
g4953,25,3,43,131,82,142
g12783,154,105,68,37,54,37
g12782,1738,782,698,46,74,51
g12781,61,23,22,94,126,113
g12787,321,192,279,23,52,37
g12786,3,0,0,9,15,11
g12785,6,16,5,20,38,34
g12784,147,109,80,29,46,43
g6884,8,7,3,75,94,73
g56337,686,1205,456,67,87,105
adi2mcaRNA39678_R0,728,427,442,30,66,48
g51107,0,0,0,0,22,12
g6880,1,0,0,7,9,3
g51101,258,41,96,33,43,50
g51103,250,157,439,5,18,10
g391,89,67,105,0,33,17
adi2mcaRNA38692_R8,0,0,0,11,21,24
g6888,0,0,0,0,4,17
g51109,0,0,0,0,27,3
g56338,143,99,66,22,56,40
g56339,0,0,0,9,19,27
g2505,4,0,0,39,78,20
g2504,0,0,0,11,19,10
g7755,8,14,16,66,226,135
g50276,0,0,0,27,54,21
g2501,0,0,0,19,47,50
g50270,0,4,7,17,37,22
g2503,10,186,85,11,27,32
g7750,10,41,0,58,49,82
g44312,0,0,0,9,20,0
g2509,1,2,2,32,65,63
g50278,2,1,2,32,57,25
g53592,6,12,18,14,27,19
g7758,5,27,5,65,124,70
g44102,111,147,226,32,73,89
g44100,18,0,32,17,5,50
g44101,0,0,0,6,9,36
g44106,0,7,16,22,22,30
g44104,0,2,1,2,7,14
g44105,0,2,0,5,7,11
g44109,3,0,0,11,15,26
adi2mcaRNA10224_R7,2,0,0,20,16,36
g3450,107,187,87,9,31,14
g3451,94,88,75,7,17,9
g3452,59,164,54,0,12,7
g3453,308,351,297,12,23,24
g3454,0,0,0,16,55,28
g3455,0,0,0,0,17,4
g3456,0,0,0,7,16,7
g4485,16,0,0,35,73,37
g3458,33,0,11,8,21,13
g399,14,13,4,82,187,75
g4489,0,0,0,8,4,0
g398,9,12,0,9,15,8
g16847,19,130,37,6,7,6
g42976,2,3,5,48,62,72
adi2mcaRNA3483_R4,0,0,0,28,57,35
g44310,8,7,0,45,38,33
g53594,5089,2924,1603,45,95,82
g16843,437,285,399,24,23,21
g55737,0,0,0,0,14,0
g55736,0,0,0,0,0,0
g55732,0,117,7,0,19,12
g55731,0,4,0,0,8,6
g55730,38,19,35,18,68,27
g15315,0,0,0,0,5,26
g15314,0,0,0,6,5,4
g15317,124,0,147,49,26,36
g15316,7,3,12,31,44,62
g15310,0,0,0,9,14,11
g55739,1,0,2,3,8,7
g55738,0,0,0,31,39,25
g7270,0,0,0,13,13,23
adi2mcaRNA17284_R0,349,217,285,36,39,46
adi2mcaRNA28022_R9,0,21,0,12,43,6
g13919,0,0,0,5,13,7
g42970,0,0,0,0,36,16
g10920,0,0,0,14,38,16
g10925,836,451,435,98,166,147
g10924,1,0,0,7,5,8
g10927,0,744,893,0,30,50
g10926,10,24,12,33,54,53
g4227,0,0,7,17,52,16
g4225,0,0,0,18,19,20
g4222,610,775,773,40,81,83
g4223,0,0,0,13,20,18
adi2mcaRNA34551_R3,0,0,0,2,12,7
adi2mcaRNA34551_R5,0,0,0,2,26,11
g4229,110,45,90,39,69,61
g42621,169,306,185,75,157,136
g42620,1145,1013,670,52,124,98
g42623,887,372,457,46,53,52
g42622,97,72,60,21,17,15
g42625,0,4,3,33,15,24
g42624,0,0,0,25,22,42
g42627,0,2,0,40,15,43
g42628,0,4,5,42,19,33
g49274,35,15,9,29,52,53
adi2mcaRNA29532_R8,3,4,0,67,45,17
g45900,0,0,0,14,4,3
g7333,0,0,5,34,50,72
adi2mcaRNA5046_R2,66,30,65,7,14,7
adi2mcaRNA32029_R1,331,78,235,64,138,81
adi2mcaRNA32029_R2,287,149,239,53,151,92
g4250,0,0,0,16,23,14
adi2mcaRNA32053_R0,149,132,219,16,13,13
g42199,619,442,271,37,63,145
g42198,0,0,0,8,12,23
g42191,12,0,46,17,44,42
g42190,1157,626,457,28,35,33
g42197,64,16,16,16,18,11
g42196,20,8,103,60,98,159
g42195,4,4,26,12,13,17
g42194,1,0,4,5,6,14
adi2mcaRNA34774_R1,26,6,0,22,23,23
g12166,860,809,832,26,40,81
g34310,24,4,8,49,90,85
g34311,11,0,0,28,62,28
g48263,1562,1007,1382,20,18,25
g34312,3,0,0,39,41,28
adi2mcaRNA16543_R1,6,3,3,24,79,34
g44273,0,0,0,6,3,5
g15798,79,29,51,11,21,11
g44274,0,0,0,45,39,33
g14946,68,35,0,15,13,0
g70916,0,2,1,17,33,18
adi2mcaRNA8870_R5,9,4,18,0,0,0
g25645,0,0,0,12,28,13
g7337,0,0,0,3,16,4
g70914,0,0,0,14,39,13
g34318,0,0,0,55,46,41
g25647,0,0,0,14,28,31
g43576,6,17,7,8,15,14
g43577,9,13,6,8,28,31
g43574,13,20,5,14,34,16
g43575,7,13,3,5,15,14
g43572,0,0,0,2,5,5
g43573,9,23,13,12,50,20
g25641,1,0,0,23,42,45
g70831,0,2,0,24,35,16
g25642,0,0,4,12,33,23
g6583,0,0,0,30,54,31
g70911,4,0,1,14,15,34
g33948,0,8,4,55,86,48
g33949,3,0,0,68,125,76
g61491,0,0,0,15,42,24
g33940,1461,1124,1483,17,29,23
g33941,766,554,489,56,106,85
g33942,250,296,205,21,53,34
g33943,2629,1719,1576,333,590,451
g33944,223,156,233,26,40,31
g33945,86,56,51,59,82,50
g33946,524,733,435,29,101,79
g33947,403,200,206,45,71,61
adi2mcaRNA16463_R2,15,0,0,15,52,12
g55691,203,129,220,38,39,43
g7339,0,0,1,5,15,14
g60324,0,0,0,5,7,6
g60325,0,0,0,7,16,15
g53195,0,0,0,8,18,14
g53194,2,4,0,11,15,17
g53197,0,7,3,7,6,18
g53196,0,0,0,0,11,15
g53191,0,0,2,9,14,17
g39631,553,320,784,9,42,23
g53193,0,0,0,2,4,12
g53192,0,0,0,0,0,18
adi2mcaRNA32476_R0,3250,2131,2149,137,278,237
g39638,4,0,0,34,67,48
g53198,0,0,0,2,20,16
g35399,702,825,683,26,51,39
g35398,45,21,7,18,22,4
g34444,221,97,97,52,92,86
g33490,1,1,0,19,18,35
g33491,0,0,0,16,12,27
g44920,141,0,0,31,0,0
g33497,0,0,0,3,6,0
g44922,56,3,0,27,39,23
g34443,670,151,284,51,69,50
g33498,0,2,1,17,25,24
g33499,2610,535,2696,23,15,27
g44928,0,0,0,7,0,0
g34449,3296,2892,2162,65,73,67
adi2mcaRNA31408_R0,93,78,18,87,110,57
g20637,0,0,0,32,33,13
adi2mcaRNA12387_R2,104,239,231,11,33,21
adi2mcaRNA12387_R3,0,6,0,26,37,23
g16911,0,1,0,5,16,13
adi2mcaRNA16556_R2,3,116,123,119,199,79
adi2mcaRNA16556_R6,0,0,0,32,59,100
adi2mcaRNA16556_R4,0,53,82,102,261,62
adi2mcaRNA16556_R5,0,31,28,117,196,118
g18847,32,3,0,20,41,12
g18844,0,0,9,3,5,15
g18845,32,26,37,16,21,31
g18842,0,0,0,4,10,9
g18843,0,1,0,2,4,16
g18840,1,0,19,10,12,27
g18841,2,0,10,10,16,16
g62432,4,0,8,15,41,35
g62433,2,3,0,15,21,12
g62431,136,15,99,17,40,55
g62436,173,64,133,25,41,40
g62437,1675,1975,2154,9,29,24
g62434,4,0,3,6,12,10
g62435,125,48,57,31,68,52
g62438,430,238,160,34,55,40
g48388,842,662,449,24,82,49
g33959,428,361,458,25,72,55
g47473,18,40,16,46,58,39
g47472,39,28,11,34,51,57
g47470,3207,2337,1822,90,131,79
adi2mcaRNA4593_R1,30,15,35,187,213,198
adi2mcaRNA21146_R3,0,0,0,4,23,10
g47474,7,11,8,15,61,26
adi2mcaRNA36295_R0,1025,381,232,85,63,68
g27958,0,0,0,7,27,20
g61490,4,72,0,0,10,0
g69526,0,0,0,9,0,0
g28377,5235,129,163,688,9,15
g19283,8,0,1,9,10,32
g28375,26,21,21,22,9,25
g19837,2,0,4,9,25,16
g28371,0,0,0,7,7,9
g28370,0,3,0,30,49,34
g2497,0,0,0,13,13,31
g19281,0,0,0,2,7,23
g28379,2,0,2,19,16,16
g43308,0,3,4,28,61,62
g53216,0,0,0,2,11,32
g8909,644,147,388,26,16,51
g19280,5,3,6,0,4,0
g62388,598,396,216,54,91,83
g62389,3171,2367,2992,25,87,40
g22120,0,0,0,40,41,40
g62386,13,0,0,14,13,0
g62387,6,3,0,0,5,0
g13622,0,0,0,3,19,4
g32723,0,1,0,24,19,14
g32722,0,0,3,11,17,19
g32721,0,3,3,12,6,12
g32720,0,6,3,17,19,26
g32727,0,0,0,19,30,34
g32726,0,13,4,38,56,63
g32725,16,0,20,29,64,61
adi2mcaRNA26986_R3,14,8,0,15,28,0
g55697,1898,2603,2359,141,260,208
g32729,0,0,0,10,18,14
g32728,0,0,0,9,24,12
g20036,0,0,0,13,28,14
g25110,0,2,0,16,31,25
g43306,1620,1140,928,73,104,114
g53210,0,0,0,3,11,13
g30379,682,406,231,35,79,52
g30377,0,0,0,16,6,18
g30374,0,7,0,12,12,11
g30375,8,3,5,17,36,31
g30372,0,3,2,37,76,66
g30373,17,0,0,58,50,43
g30370,4,4,2,29,36,37
adi2mcaRNA26986_R7,0,0,4,11,23,7
adi2mcaRNA13507_R5,2,0,0,5,3,15
g20630,27,13,4,43,36,63
g38148,0,0,0,5,19,20
g38147,0,0,0,6,29,18
g38146,15,17,118,21,52,32
g38141,0,0,0,11,8,18
g38140,0,0,0,26,42,35
g38143,1,6,12,7,12,28
g38142,2,0,10,6,30,24
adi2mcaRNA12052_R0,739,341,509,27,33,21
g8001,73,30,0,8,37,0
g7271,0,0,0,26,53,55
g1484,125,41,133,9,32,11
g21842,0,0,0,8,20,23
adi2mcaRNA5195_R2,0,0,0,7,23,27
g8007,0,0,0,17,13,11
g20631,1,9,0,10,7,7
adi2mcaRNA21731_R1,348,226,495,17,42,51
g1486,15,5,14,15,15,3
g21840,0,0,3,5,12,14
adi2mcaRNA9646_R0,20,174,226,66,124,71
g41813,0,0,0,22,59,14
adi2mcaRNA30392_R3,661,175,382,122,63,175
g40128,0,9,2,18,27,9
g40129,0,0,0,11,22,22
g19081,3,0,0,11,25,10
g40121,5,4,0,7,8,7
g40122,30,27,24,83,170,126
g40123,0,0,0,6,23,10
g40124,5,3,5,67,94,70
g40125,0,124,45,0,21,6
g19087,13,1,0,0,4,0
g19086,406,190,143,34,34,26
g68918,17,10,0,12,14,10
adi2mcaRNA3363_R3,0,0,0,9,10,10
adi2mcaRNA1905_R1,186,133,106,13,35,32
adi2mcaRNA21588_R0,260,235,116,43,74,51
g55404,232,113,128,33,42,34
g1488,1184,8,1107,60,0,58
g19333,75,43,11,17,20,21
g41530,0,0,0,4,24,50
g19331,1,0,0,6,10,1
g19330,6,2,0,7,36,9
g16501,0,2,0,16,17,25
g28256,1150,350,510,42,45,62
g16503,33,33,67,2,3,9
g19334,47,26,12,16,31,15
g19339,0,0,0,0,0,0
g19338,61,28,71,7,10,18
g16509,32,19,6,37,92,96
g16508,1,0,0,9,27,14
g34509,116,139,61,16,32,18
g55402,25,24,17,27,35,45
g23993,0,0,0,15,37,18
g44505,0,0,0,67,23,9
g44724,0,0,0,8,23,9
g44725,0,0,0,8,20,9
adi2mcaRNA5029_R1,0,6,296,34,63,124
adi2mcaRNA5029_R2,0,0,0,40,62,51
g44821,0,0,0,0,12,9
g47261,81,45,25,32,87,52
g22588,5059,3356,2142,479,623,621
g22589,60,16,91,35,76,60
adi2mcaRNA12617_R0,1030,446,367,42,86,79
g22587,257,245,127,129,143,116
g22584,865,563,621,36,45,54
g22585,356,193,187,65,113,87
g22582,898,763,830,52,138,104
g34503,580,727,631,64,154,128
g22580,816,450,363,30,20,26
g22581,267,456,588,107,140,114
g37808,0,1,0,6,22,10
g70700,161,75,182,8,22,11
g31144,33,20,23,48,80,66
g34505,2,2,0,12,22,19
g37803,0,0,0,13,40,11
g47265,0,0,0,11,15,5
g37804,0,0,0,18,10,0
g37807,0,0,0,17,30,3
g37806,0,0,0,3,16,0
g33139,2,0,1,24,46,41
g33138,4,0,4,17,30,21
g70705,202,98,153,12,22,18
g33131,0,2,0,19,33,15
g33130,0,0,0,13,13,13
adi2mcaRNA20066_R3,2,0,0,28,61,30
g33132,10,0,0,15,28,12
adi2mcaRNA20066_R5,35,11,15,34,44,44
adi2mcaRNA20066_R4,2,0,0,17,68,19
g33137,0,2,0,5,16,14
adi2mcaRNA20066_R6,0,0,0,37,68,59
g31403,59,57,163,0,8,8
g50738,45,6,18,8,12,11
g31401,251,103,457,0,16,37
g31400,48,34,12,5,14,31
adi2mcaRNA26122_R0,54,38,71,75,120,101
g31409,49,19,28,30,59,54
g31408,7,19,5,7,9,13
g23075,0,2,0,39,34,37
g23185,23,3,6,75,106,77
g18061,0,0,0,8,31,16
g18062,0,0,0,6,12,12
g23186,16,8,5,54,80,56
g18064,28,94,54,5,6,12
g23180,2,3,0,29,60,35
g23183,0,0,0,27,21,16
g23182,72,165,248,17,19,19
g18068,24,0,3,31,60,28
g18069,0,1,0,37,53,24
g56649,3,0,0,6,17,26
g8518,0,0,0,13,25,3
g56647,0,0,1,7,37,33
g23091,0,0,0,18,21,18
g56644,6,0,0,43,50,41
g37751,0,0,0,25,18,31
g43974,4037,1485,2294,30,76,77
g37750,0,0,0,0,22,21
adi2mcaRNA11944_R1,35,7,11,19,14,15
g8906,143,94,228,9,15,21
g37753,0,0,0,2,12,6
g56643,0,0,0,23,41,54
adi2mcaRNA20654_R0,186,71,146,25,26,32
g37752,0,0,13,98,73,139
g56640,0,0,0,23,23,20
g25015,1208,723,1608,23,19,24
g38927,23,4,0,60,59,63
g56641,0,0,0,28,19,25
g37754,0,0,0,15,13,8
g46276,377,69,235,0,17,22
g46277,581,162,530,32,30,23
g46274,0,0,0,21,31,40
g46275,576,1081,592,26,37,46
g46272,779,583,615,16,21,27
g46273,0,0,0,10,26,18
g23239,197,154,69,31,38,43
g23238,88,28,81,78,106,87
adi2mcaRNA40382_R0,767,878,523,198,409,331
g71316,0,7,1,18,31,19
adi2mcaRNA33804_R7,2,2,1,50,42,24
g38924,0,0,0,10,19,12
adi2mcaRNA33804_R1,3,1,0,30,39,44
g23232,0,0,0,79,152,110
g23231,0,0,0,37,77,80
g46279,120,112,215,7,18,13
adi2mcaRNA8365_R0,2989,2290,2236,64,106,106
g32267,0,0,0,27,3,14
g32264,522,1003,1275,53,38,63
adi2mcaRNA30563_R1,0,0,0,0,3,4
g32262,34,14,21,13,13,19
g32263,87,441,320,18,35,36
g32260,3,1,2,0,5,13
g32261,73,61,57,35,36,51
g67264,0,2,0,5,7,6
g67265,0,0,0,4,14,9
g67266,0,0,0,0,2,1
g67267,0,0,0,1,2,3
g67260,0,0,0,10,16,8
g67261,50,17,61,61,100,106
g67262,0,0,0,5,9,13
g67263,0,1,0,4,8,9
g20522,0,0,0,0,1,1
g20523,0,0,0,2,2,4
g20520,0,0,0,6,7,4
g20521,0,0,0,2,7,5
g20526,0,0,0,25,12,20
g20527,0,0,0,14,9,12
g20524,0,0,0,31,7,10
g20525,0,0,0,14,2,12
g61143,9,0,1,13,0,12
g61142,4,1,0,20,12,26
g61141,826,656,507,66,81,83
g18984,460,443,1588,0,5,9
g61146,49,0,19,0,0,6
g61145,2694,1139,1725,101,97,100
g61144,4,2,0,7,6,4
adi2mcaRNA20141_R1,2,29,0,5,37,24
g24630,6,0,0,41,138,129
adi2mcaRNA25393_R2,277,138,169,28,24,20
g24636,2,0,0,53,102,87
adi2mcaRNA20141_R7,0,0,0,1,3,1
g24635,0,0,0,18,38,29
adi2mcaRNA20141_R9,0,0,0,23,27,17
g24638,0,2,0,9,16,10
g52742,1774,1063,1138,193,288,231
adi2mcaRNA9480_R9,11,3,4,107,128,158
adi2mcaRNA18601_R0,223,474,330,20,32,25
adi2mcaRNA9572_R1,1453,1059,1026,12,25,21
g64466,470,303,197,64,108,76
g59131,99,36,89,9,25,28
g66612,87,37,70,7,9,11
g59133,48,27,19,9,26,23
g50069,42,13,84,21,3,19
g59135,70,52,53,16,22,26
g59134,274,234,240,47,46,41
adi2mcaRNA25612_R9,0,0,0,40,64,54
g69098,0,0,0,1,2,14
g9751,0,0,0,11,3,4
g9750,0,0,0,28,6,15
g9753,0,0,0,10,2,5
g410,0,0,0,43,39,30
g9755,2,0,0,7,0,9
g24189,113,296,0,20,24,39
g9757,222,163,119,49,103,71
g9756,2614,1450,1215,49,76,74
g9759,174,92,86,6,10,5
g24185,1,40,1,1,28,1
g24186,12,21,12,8,8,11
g24187,469,243,63,72,176,99
g44503,0,325,5,252,244,60
g24181,19566,3728,5335,236,139,513
g24182,4,3,20,10,12,13
g24183,37,81,23,22,69,45
g67840,851,466,552,46,65,50
g67841,624,479,544,28,54,46
g67842,338,238,308,26,18,24
g67843,3,0,0,11,17,11
g67844,4,6,0,10,14,12
g67845,43,102,14,16,33,30
g67846,2572,1769,1955,19,29,27
g67847,269,138,117,23,26,18
g67848,335,237,295,18,34,47
g67849,11546,8320,8705,128,198,165
adi2mcaRNA9480_R4,0,0,0,8,41,36
g19856,0,0,1,10,42,27
g411,4,5,1,41,19,10
adi2mcaRNA32783_R2,542,113,1620,39,37,55
g19855,0,0,0,1,25,13
g19852,0,1,0,5,14,1
g19853,3,2,0,12,30,0
g19851,17,8,0,28,55,7
g64589,369,225,253,13,33,31
g19858,0,9,6,3,32,20
g19859,0,0,0,3,20,13
g13814,462,265,258,24,37,31
g13815,918,614,612,24,47,41
g13816,250,212,137,34,87,75
g55918,540,358,391,49,78,79
g13810,262,162,295,12,20,24
g13811,23,18,20,34,61,52
g13812,36,17,56,9,18,24
g13813,3589,7237,11370,41,34,134
g21693,1178,1224,2138,13,13,16
g21692,727,503,143,26,50,60
g21691,236,95,173,17,61,33
g21690,886,585,359,16,64,37
g21697,2808,2408,2631,41,49,59
g21696,3446,2107,2842,148,177,145
g21699,460,269,380,21,27,27
g21698,109,114,263,25,49,32
adi2mcaRNA13978_R2,0,0,0,4,48,37
adi2mcaRNA13978_R1,0,0,4,30,67,76
adi2mcaRNA13978_R0,0,0,0,21,65,32
g25583,0,6,0,11,45,37
g25582,2,5,0,32,70,29
g3259,51,20,6,6,8,4
g25580,0,2,3,58,67,61
g25587,6,1,6,103,105,85
g25586,0,0,3,50,36,46
g25584,14,13,25,19,57,29
g17959,0,0,9,33,42,61
g25589,4,5,11,15,22,10
g25588,4,1,12,15,20,14
g55912,44,24,30,8,14,8
g37058,384,264,381,34,110,68
adi2mcaRNA27781_R0,843,608,534,70,103,99
g47559,60,48,77,8,23,12
g59026,0,3,0,6,29,14
g57664,0,0,0,7,29,24
g58268,690,438,399,21,43,38
g58269,53,43,74,37,82,53
g58267,103,155,34,3,0,4
g58264,218,372,506,12,22,19
g58262,711,419,409,68,130,113
g308,433,456,425,23,38,41
g58261,1506,194,96,32,30,13
g3612,0,4,22,28,48,27
g3613,0,0,22,27,54,28
g3610,0,0,0,14,1,12
g3611,0,0,0,7,4,33
g3616,0,0,0,9,11,14
g3614,0,0,0,10,35,20
adi2mcaRNA32280_R1,25,16,24,20,33,23
g29928,661,553,413,39,51,29
g66106,849,484,457,35,43,44
g29921,115,330,265,29,87,40
adi2mcaRNA35231_R4,65,22,34,36,111,75
g29923,84,292,91,23,43,27
g29922,419,1146,496,41,87,67
adi2mcaRNA35231_R3,66,20,29,30,74,72
g29926,273,284,187,16,34,26
g22919,14,0,0,11,23,28
g22918,0,0,0,11,17,26
adi2mcaRNA40234_R0,0,0,12,86,138,120
g20839,75,102,59,13,16,19
g8938,0,0,0,16,34,15
g8939,2,0,0,13,31,15
g8936,0,0,0,2,3,3
g22910,0,0,0,3,1,8
g8934,3,0,0,20,36,7
g8935,0,0,0,1,8,1
g22915,0,0,0,0,0,12
g8933,0,0,0,44,71,29
g8930,0,0,0,0,2,0
g22916,0,0,0,10,12,9
adi2mcaRNA25612_R8,42,10,22,24,47,30
g58985,0,0,0,0,0,13
g50679,255,0,0,27,60,38
g20699,5,0,0,5,17,15
g45046,0,0,0,0,56,39
adi2mcaRNA10479_R0,0,4,6,110,85,155
g58982,0,0,0,8,16,10
g58980,35,0,23,44,38,60
g6283,4,0,0,7,7,4
g52935,0,0,0,82,100,104
adi2mcaRNA35937_R0,0,0,5,37,61,70
adi2mcaRNA23547_R1,0,0,136,0,0,3
g65914,18,9,19,54,84,78
g58622,360,355,242,38,64,46
adi2mcaRNA37731_R1,55,73,59,26,12,22
adi2mcaRNA17322_R0,205,286,680,10,17,10
g5519,0,0,0,12,36,39
g5517,49,5,15,27,56,71
g5516,40,36,30,24,24,24
g5515,89,67,69,29,41,41
g5513,1,0,4,31,28,41
g5511,0,0,0,0,8,13
g63178,0,0,0,29,54,57
g24500,0,7,0,24,31,28
g9354,4,19,4,10,15,9
g63170,5,0,0,24,55,29
g63171,0,0,0,33,46,27
g63173,0,0,0,11,24,6
g63174,0,0,1,39,37,33
g63175,0,0,0,13,17,24
g63177,0,0,0,27,35,38
g3251,0,1,0,14,28,14
g9356,351,24,29,12,6,8
adi2mcaRNA23093_R3,69,78,67,46,59,17
g9350,317,105,214,32,51,44
g61998,771,430,366,158,238,208
g61999,20,4,39,28,64,40
g68704,50,16,22,75,142,173
g61990,143,131,141,22,43,49
g61991,57,27,52,22,46,26
g57203,883,872,766,43,63,61
g61993,116,99,117,12,31,18
g61994,858,399,746,13,20,24
g61995,257,203,264,36,46,78
g57207,124,51,131,5,19,30
g57206,169,80,124,36,56,38
adi2mcaRNA30034_R8,3,0,12,25,71,56
g59729,0,0,0,19,11,21
adi2mcaRNA30034_R5,0,0,0,62,29,19
adi2mcaRNA30034_R6,0,0,0,26,39,21
adi2mcaRNA31376_R2,78,80,84,36,51,35
adi2mcaRNA31376_R1,18,12,13,27,23,21
adi2mcaRNA30034_R2,0,0,0,26,0,19
g2981,0,0,2,35,41,39
g2980,0,19,4,26,281,128
g2983,2,1,0,8,13,10
g2982,1,0,2,4,4,6
g2985,0,0,0,0,4,0
g2984,0,0,0,3,4,0
g2987,0,0,0,6,11,0
g2986,15,3,5,13,23,11
g2989,15,9,0,53,48,32
adi2mcaRNA8354_R3,0,0,0,12,21,21
adi2mcaRNA8354_R4,0,0,0,0,0,0
g11505,8,4,0,65,73,5
adi2mcaRNA28340_R2,0,0,0,5,33,27
g11507,0,2,0,10,7,3
g11501,9,0,0,7,15,14
g11502,0,0,0,2,2,0
g11503,0,0,5,8,10,9
g11508,0,0,2,27,14,17
g11509,0,8,0,8,5,10
g67703,0,0,0,24,42,8
g15701,3,0,0,4,6,16
g15706,0,0,0,39,56,39
g15707,4,0,0,18,32,22
g67700,0,0,0,7,24,30
g62248,0,0,20,14,29,44
g60575,4,7,5,25,81,39
g15705,31,6,17,19,41,28
g67706,4,3,2,37,56,20
g63220,0,0,0,19,19,20
adi2mcaRNA7495_R0,1235,946,1483,21,33,23
g17908,28,69,25,27,49,66
g17909,5,7,0,47,82,76
g17906,52,69,77,38,81,63
g17907,38,41,94,39,47,57
g17904,1321,511,613,27,46,46
g67704,8,12,10,38,48,20
g17902,15,39,44,28,55,35
g17903,2359,1089,1603,58,78,79
g17901,1070,564,1051,41,48,29
g60488,86,11,294,0,7,90
g60481,0,0,0,0,0,2
g60480,0,3,20,1,1,9
g60487,64,60,663,59,23,68
g56556,3,0,0,0,0,0
g56557,0,0,0,0,0,0
g56554,0,0,0,18,86,0
g56555,0,4,0,13,21,0
adi2mcaRNA10065_R9,0,0,0,16,38,36
adi2mcaRNA10065_R8,0,0,0,17,11,26
adi2mcaRNA39245_R0,248,110,102,23,53,31
g56559,1,0,0,3,3,0
g63282,37,0,2,5,7,2
g63283,14,5,9,2,4,4
g63280,175,92,265,6,9,6
g63281,89,45,45,28,53,36
g63286,185,114,118,9,5,10
g63287,84,49,87,11,17,16
g39434,823,480,989,36,37,27
g63285,2850,1619,1616,67,81,102
g39438,4167,2509,2216,40,54,80
g39439,718,525,286,88,133,136
g60733,140,80,90,0,13,12
g1981,24,22,14,79,64,47
g34600,997,434,639,57,71,87
g67106,39,114,8,7,40,22
g60737,223,213,401,27,57,58
adi2mcaRNA15413_R8,120,101,95,24,72,62
g34604,307,173,729,0,0,12
g1987,0,0,0,24,17,15
g1988,0,5,8,122,172,247
g1989,0,0,0,14,11,19
g34608,197,21,85,45,46,35
g60738,198,79,77,63,115,121
g67109,0,0,0,5,1,11
g69851,0,0,3,0,38,44
g69850,69,48,84,13,18,11
g69853,0,0,0,0,2,7
g918,0,0,0,9,0,3
g69855,0,0,0,1,3,12
g69854,0,0,0,4,1,26
g69857,49,455,289,4,14,24
g10675,0,3,2,9,29,14
g10674,0,5,0,11,20,13
g10677,7,9,14,17,27,35
g10676,0,0,0,5,3,11
g10671,0,0,0,11,22,15
g10670,0,0,0,10,18,6
g10673,34,25,4,24,33,19
g10672,25,25,10,44,61,35
g26696,0,0,0,7,11,26
adi2mcaRNA12628_R0,1849,1106,1176,40,69,48
g12881,0,0,0,3,0,4
adi2mcaRNA35906_R0,185,129,84,30,41,42
g39388,53,180,213,11,25,13
g39389,4,382,11,4,34,12
g912,0,0,0,0,0,0
g39385,0,52,39,4,10,5
g39386,1315,6702,8252,34,51,153
g39387,131,394,300,17,36,28
g39380,86,1080,527,14,46,50
g39381,73,647,484,19,27,16
g39382,307,1498,1085,15,45,34
g39383,52,103,183,16,16,25
g55117,182,28,121,15,10,14
g55116,1,0,31,41,0,34
g55115,323,18,152,39,18,41
g910,0,0,0,0,1,0
g55113,9,0,0,26,3,18
g55112,0,0,0,29,1,11
adi2mcaRNA20132_R1,117,46,0,14,24,13
g55110,3,0,0,11,2,1
g55118,30,13,4,5,7,7
g915,0,0,0,43,0,0
g609,264,414,318,6,6,12
adi2mcaRNA12454_R0,93,59,92,111,168,140
g607,11,11,0,26,63,25
g606,178,145,149,12,7,14
g605,3,0,0,9,8,4
g604,153,52,15,10,7,0
g603,409,131,55,19,26,13
g602,1177,984,583,55,121,67
g601,5485,3314,5299,51,54,68
g600,1267,898,798,54,89,63
g63826,59,152,71,13,33,13
g63827,1073,551,531,37,88,48
g63825,31,12,22,33,61,43
g63820,692,569,588,67,57,65
g63821,790,879,1048,66,93,86
g18440,4,0,0,12,29,21
