gene_id,1041,1471,1637,Sample1,Sample2,Sample3
XLOC_025816,19,12,7,23,22,22
XLOC_025817,0,5,7,11,3,5
XLOC_025810,0,0,0,0,0,0
XLOC_025811,7,0,0,9,4,0
XLOC_025812,0,0,1,4,0,0
XLOC_025813,8,13,5,3,2,2
XLOC_020435,1182,734,1011,1079,822,936
XLOC_010028,72,67,68,127,75,116
XLOC_034207,17,0,25,20,16,40
XLOC_034206,5,10,8,79,49,110
XLOC_034205,2,0,0,0,2,0
XLOC_034204,0,0,0,0,0,0
XLOC_034203,0,0,0,0,0,4
XLOC_034202,35,43,28,366,596,546
XLOC_034201,0,0,0,0,0,0
XLOC_034200,21,0,15,51,0,16
XLOC_034209,244,174,204,114,119,150
XLOC_034208,127,92,90,124,76,105
XLOC_020379,1648,1093,938,741,668,533
XLOC_027581,6,0,3,3,2,2
XLOC_015174,984,527,585,1712,710,1115
XLOC_015175,14,2,6,20,8,25
XLOC_015176,1744,1929,1035,1239,1176,885
XLOC_015177,102,86,72,73,73,50
XLOC_015170,33,43,39,48,63,43
XLOC_015171,242,180,174,90,109,80
XLOC_015172,3,1,4,18,15,15
XLOC_015173,8,4,0,7,10,3
XLOC_015178,6327,2839,4015,6145,3200,5859
XLOC_015179,568,430,425,321,189,322
XLOC_014889,134,82,110,104,58,97
XLOC_014888,266,123,171,220,152,228
XLOC_014887,280,183,158,170,137,170
XLOC_014886,222,136,218,276,158,280
XLOC_014885,257,0,267,54,0,0
XLOC_014884,2676,1202,1532,584,255,514
XLOC_014883,74,21,79,98,20,97
XLOC_014882,735,716,994,787,680,959
XLOC_014881,285,196,168,115,61,54
XLOC_014880,326,168,278,117,126,123
XLOC_024075,496,431,449,656,323,354
XLOC_024074,247,194,190,206,190,166
XLOC_024077,0,0,5,27,22,14
XLOC_024076,99,60,47,59,92,45
XLOC_024071,367,260,253,280,268,310
XLOC_024070,0,0,0,4,0,0
XLOC_024073,1405,887,1085,987,786,1188
XLOC_024072,902,609,741,688,416,759
XLOC_024079,0,3,10,26,47,11
XLOC_024078,0,0,4,11,0,0
XLOC_020945,0,24,17,6,0,0
XLOC_020944,660,400,371,710,348,479
XLOC_020947,5,0,3,47,8,37
XLOC_020946,1494,640,736,521,225,452
XLOC_020941,3,0,0,10,0,3
XLOC_020940,25,15,10,29,26,45
XLOC_020943,0,0,6,5,5,7
XLOC_020942,1,4,9,21,14,5
XLOC_020949,45,215,29,84,153,68
XLOC_020948,133,27,38,134,66,94
XLOC_022895,6,12,7,8,8,5
XLOC_022894,0,14,0,0,0,0
XLOC_029845,684,315,499,586,393,547
XLOC_029844,78,49,88,107,70,211
XLOC_029843,736,586,373,411,281,366
XLOC_022890,0,0,0,21,10,15
XLOC_022893,13,16,13,66,50,54
XLOC_022892,0,0,0,3,2,0
XLOC_022899,9,18,8,18,4,7
XLOC_022898,28,0,31,48,21,21
XLOC_029849,25,87,28,61,49,41
XLOC_029848,0,4,3,6,8,3
XLOC_023764,0,2,0,0,4,3
XLOC_023765,0,5,0,1,4,4
XLOC_023766,0,0,0,2,1,2
XLOC_023767,0,14,0,46,31,17
XLOC_023760,71,39,62,156,98,125
XLOC_023761,0,0,0,3,0,1
XLOC_023762,0,0,0,8,18,6
XLOC_023763,0,9,0,0,0,5
XLOC_024387,0,0,0,0,5,0
XLOC_024386,0,0,0,0,0,0
XLOC_024385,6,0,0,13,8,4
XLOC_024384,24,32,18,81,64,67
XLOC_024383,1,0,1,9,18,3
XLOC_024382,4,5,12,17,27,14
XLOC_024381,6,4,4,10,7,22
XLOC_024380,5,3,0,7,21,6
XLOC_020499,982,570,764,1010,706,977
XLOC_020498,451,401,406,318,203,261
XLOC_020497,966,464,459,296,104,219
XLOC_020496,0,0,0,2,1,2
XLOC_020495,416,254,247,1281,653,1207
XLOC_020494,0,0,0,7,7,1
XLOC_020493,1106,249,508,1237,264,567
XLOC_020492,93,59,52,32,21,26
XLOC_020491,0,0,0,5,4,4
XLOC_020490,27,38,25,27,39,18
XLOC_014229,2233,790,1004,958,408,572
XLOC_014228,2479,116,114,3822,169,159
XLOC_012287,30,15,18,30,25,33
XLOC_014223,145,168,119,108,77,109
XLOC_014222,248,109,116,383,289,293
XLOC_014221,34,19,28,44,54,15
XLOC_014220,120,249,274,208,160,184
XLOC_014227,2,3,0,29,39,37
XLOC_014226,1572,774,953,1298,729,1116
XLOC_014225,29,34,29,71,47,45
XLOC_014224,36,21,27,119,96,74
XLOC_020052,84,81,28,59,63,58
XLOC_025384,0,0,0,0,8,0
XLOC_025385,30,75,18,19,21,38
XLOC_025386,3,0,1,5,8,17
XLOC_025387,12,3,4,29,27,6
XLOC_025380,0,0,0,0,1,0
XLOC_025381,2737,1695,2061,1904,1565,1979
XLOC_025382,35,0,30,55,55,7
XLOC_025383,102,18,0,102,54,79
XLOC_025388,14,18,30,12,44,8
XLOC_025389,339,176,267,464,212,361
XLOC_012284,2,6,0,25,8,11
XLOC_020239,138,106,126,112,74,71
XLOC_020238,308,104,89,198,106,96
XLOC_020233,197,117,166,196,254,239
XLOC_020232,89,84,57,108,94,48
XLOC_020231,488,284,319,257,174,317
XLOC_020230,103,84,55,65,58,57
XLOC_020237,143,133,109,143,140,125
XLOC_020236,319,201,352,120,128,139
XLOC_020235,0,0,0,13,13,12
XLOC_020234,471,201,284,608,394,505
XLOC_028008,0,0,0,9,5,5
XLOC_004937,3,0,0,21,29,6
XLOC_004934,0,0,0,0,3,0
XLOC_004935,30,0,20,105,14,71
XLOC_004932,68,50,16,153,79,99
XLOC_004933,0,0,14,11,27,32
XLOC_004930,431,330,372,290,245,338
XLOC_004931,0,0,0,0,7,0
XLOC_028000,28,19,20,34,26,26
XLOC_028001,982,462,579,545,273,403
XLOC_028002,394,197,267,340,115,300
XLOC_028003,77,49,37,92,104,98
XLOC_028004,3,0,0,0,0,0
XLOC_028005,32,5,13,32,12,43
XLOC_028006,0,0,0,14,6,19
XLOC_028007,7,0,0,49,18,22
XLOC_027096,511,315,148,164,174,172
XLOC_021728,22,4,19,38,21,27
XLOC_021729,383,336,311,351,467,478
XLOC_021726,225,78,71,124,61,80
XLOC_021727,2531,1758,1197,1460,1354,1095
XLOC_021724,1415,499,458,733,255,408
XLOC_021725,71,67,72,18,17,5
XLOC_021722,229,163,179,207,118,181
XLOC_032935,6,0,8,28,8,31
XLOC_021720,790,440,659,871,474,951
XLOC_021721,496,362,370,817,541,629
XLOC_032934,0,0,6,8,5,0
XLOC_032933,91,35,44,55,32,62
XLOC_027093,162,104,115,117,145,129
XLOC_032931,9,5,22,63,6,29
XLOC_032930,1,0,4,4,3,3
XLOC_012281,1850,1589,1379,1004,806,1015
XLOC_032939,0,0,0,0,0,0
XLOC_012280,3928,3754,5164,3010,2629,4142
XLOC_027099,80,64,47,28,76,40
XLOC_012319,5629,3349,3991,7215,4440,6633
XLOC_012318,78,24,46,61,20,63
XLOC_017149,969,700,708,730,562,788
XLOC_017148,1574,3228,882,1261,1196,965
XLOC_012311,47,22,75,21,18,63
XLOC_012310,226,555,398,334,388,454
XLOC_012313,476,235,241,299,210,235
XLOC_012312,0,0,0,0,0,0
XLOC_012315,53,101,83,71,75,55
XLOC_012314,56,46,81,50,29,70
XLOC_012317,207,172,192,134,160,193
XLOC_017144,31,41,20,100,158,92
XLOC_022569,14,1,7,15,4,6
XLOC_022568,8,0,7,33,10,16
XLOC_022565,12,0,0,26,16,14
XLOC_022564,128,126,63,447,108,179
XLOC_022567,0,10,5,10,4,7
XLOC_022566,1138,838,802,958,901,1008
XLOC_022561,205,139,120,131,80,88
XLOC_022560,0,7,0,8,4,15
XLOC_022563,40,57,42,41,30,27
XLOC_022562,1838,831,1101,1577,662,1195
XLOC_000899,0,0,3,7,10,10
XLOC_000898,820,583,848,347,255,498
XLOC_000895,82,54,62,252,236,322
XLOC_000894,964,626,699,811,612,801
XLOC_000897,17,22,35,45,32,73
XLOC_000896,53,36,66,61,46,47
XLOC_000891,0,0,0,48,17,0
XLOC_000890,6015,5425,4691,1451,555,984
XLOC_000893,61,52,33,108,248,99
XLOC_000892,2001,1010,1461,671,472,589
XLOC_024804,0,0,0,5,3,0
XLOC_024805,0,0,0,1,0,0
XLOC_024806,472,412,483,613,575,700
XLOC_024807,89,42,65,161,116,102
XLOC_024800,7,0,3,59,41,42
XLOC_024801,985,434,707,700,379,641
XLOC_024802,1828,914,1114,1325,852,1051
XLOC_024803,888,535,536,261,160,243
XLOC_024808,219,74,105,82,94,130
XLOC_024809,785,560,531,148,153,220
XLOC_006343,2059,1232,1726,1777,786,1622
XLOC_006342,1919,541,746,1108,501,671
XLOC_006341,972,567,698,365,206,284
XLOC_019099,327,188,291,221,129,262
XLOC_006340,6974,240,5967,2948,107,2666
XLOC_019093,64,0,49,37,0,20
XLOC_019092,13,10,9,81,35,58
XLOC_019091,0,0,0,3,1,0
XLOC_019090,256,92,50,11,11,13
XLOC_019097,6,5,12,93,139,100
XLOC_019096,457,124,252,314,166,277
XLOC_019095,0,0,0,0,0,0
XLOC_019094,0,0,0,0,0,0
XLOC_011668,1392,575,781,862,896,999
XLOC_011669,53,51,16,40,12,17
XLOC_000765,14,30,9,45,39,27
XLOC_000764,85,67,61,362,117,262
XLOC_000763,660,590,499,727,611,694
XLOC_000762,369,366,279,1259,995,1089
XLOC_000761,39,129,25,101,77,81
XLOC_000760,0,0,3,8,5,0
XLOC_011660,0,0,0,8,9,0
XLOC_011661,70,23,56,77,28,51
XLOC_011662,0,3,0,5,0,3
XLOC_011663,0,0,0,7,10,10
XLOC_011664,1,0,0,4,4,3
XLOC_011665,0,0,0,4,6,12
XLOC_011666,0,0,0,0,3,0
XLOC_011667,44,25,16,68,33,74
XLOC_006394,204,164,147,1013,1120,1040
XLOC_006395,568,516,437,701,460,604
XLOC_006396,1369,700,742,1222,817,961
XLOC_006397,0,0,0,0,0,0
XLOC_006390,0,4,0,2,2,0
XLOC_006391,0,0,0,2,5,1
XLOC_006392,0,0,0,17,6,18
XLOC_006393,0,3,0,4,0,2
XLOC_006398,208,262,280,551,705,659
XLOC_006399,106,91,109,147,156,132
XLOC_019329,0,0,0,17,18,8
XLOC_019328,187,88,108,407,238,234
XLOC_019325,4095,3116,3012,3869,3768,4418
XLOC_019324,0,15,49,14,7,44
XLOC_019327,102,48,76,5,9,10
XLOC_019326,349,226,356,335,176,332
XLOC_019321,2478,1383,1398,1495,1184,1255
XLOC_019320,0,0,0,3,0,0
XLOC_019323,86,42,48,404,301,428
XLOC_019322,2925,2073,2174,3437,2758,3119
XLOC_006648,6,4,8,45,32,56
XLOC_006649,2,2,0,0,0,0
XLOC_006646,508,570,804,655,644,1020
XLOC_006647,4,0,0,14,17,15
XLOC_006644,365,388,369,233,306,265
XLOC_006645,3,0,3,52,63,82
XLOC_006642,384,280,233,2110,2025,2162
XLOC_006643,225,148,159,138,151,142
XLOC_006640,0,3,0,7,3,10
XLOC_006641,5963,5164,3834,4451,2914,3667
XLOC_000608,96,48,14,116,74,77
XLOC_001386,1237,603,847,583,377,519
XLOC_001387,5675,2783,3188,5876,3857,5023
XLOC_001384,0,0,0,4,0,0
XLOC_001385,541,263,343,152,89,138
XLOC_001382,108,197,155,210,812,591
XLOC_001383,18,0,16,16,26,13
XLOC_001380,0,0,0,11,8,5
XLOC_025059,3683,2394,2651,3149,2189,2879
XLOC_001388,153,92,101,153,98,123
XLOC_001389,228,183,192,98,90,111
XLOC_000609,12,6,11,11,11,5
XLOC_025050,54,46,99,91,50,128
XLOC_025051,731,748,484,305,220,232
XLOC_035808,7,14,15,54,18,61
XLOC_035809,1,7,1,5,9,1
XLOC_004274,0,2,2,13,5,8
XLOC_035802,761,339,300,520,257,266
XLOC_035803,0,23,0,0,12,0
XLOC_035800,437,378,329,190,131,143
XLOC_035801,62,88,54,93,96,55
XLOC_035806,8,0,2,11,15,11
XLOC_035807,10,2,7,16,18,11
XLOC_035804,0,0,0,2,8,2
XLOC_035805,0,0,0,2,3,2
XLOC_004276,11,3,4,20,21,28
XLOC_004272,0,0,0,4,2,2
XLOC_009571,1,15,3,31,30,26
XLOC_009570,3,2,0,44,10,24
XLOC_009573,0,0,0,2,1,0
XLOC_009572,2,0,0,28,10,18
XLOC_009575,0,0,0,0,0,0
XLOC_007518,0,0,0,2,1,1
XLOC_009577,381,178,251,459,206,335
XLOC_009576,0,0,0,7,0,2
XLOC_009579,21,14,10,33,24,15
XLOC_002298,77,21,33,40,59,33
XLOC_007517,0,0,0,4,0,0
XLOC_007516,3,3,3,8,11,6
XLOC_007511,21,5,37,15,46,76
XLOC_007510,568,247,227,473,138,272
XLOC_007513,6,5,0,22,18,6
XLOC_007512,29,55,43,8,13,7
XLOC_005607,145,43,70,61,35,52
XLOC_005606,1,0,0,1,0,0
XLOC_005605,0,0,0,17,12,6
XLOC_005604,0,0,0,0,0,0
XLOC_005603,95,71,52,130,123,119
XLOC_033324,0,0,0,3,3,0
XLOC_005601,0,30,10,23,62,17
XLOC_005600,0,0,8,6,22,11
XLOC_033329,27,4,3,7,2,7
XLOC_033328,6,22,0,0,4,0
XLOC_005609,0,0,0,0,0,0
XLOC_005608,666,556,445,198,193,227
XLOC_032050,0,0,0,9,5,6
XLOC_032051,0,14,12,4,4,6
XLOC_003526,47,29,64,58,66,60
XLOC_003527,1253,1020,887,445,254,372
XLOC_003520,0,0,0,16,17,0
XLOC_003521,4,6,0,9,17,10
XLOC_003522,213,134,164,242,165,231
XLOC_003523,0,26,5,34,35,46
XLOC_032058,0,8,0,0,8,0
XLOC_032059,0,4,0,3,2,0
XLOC_003528,1009,434,524,550,308,450
XLOC_003529,210,91,132,80,50,70
XLOC_032588,598,497,517,317,327,405
XLOC_032589,1023,726,638,1245,1140,1094
XLOC_032582,3,0,0,2,9,4
XLOC_032583,0,0,0,6,6,11
XLOC_032580,236,100,143,83,62,71
XLOC_032581,0,0,9,18,5,13
XLOC_032586,661,375,411,256,163,221
XLOC_032587,4,0,0,12,20,7
XLOC_032584,1648,803,949,1285,1051,1317
XLOC_032585,521,379,401,274,198,172
XLOC_001603,1,2,1,3,2,5
XLOC_001602,4,4,4,10,0,3
XLOC_001601,3,5,4,25,10,5
XLOC_001600,2,1,3,8,14,8
XLOC_001607,24,18,14,33,12,2
XLOC_001606,23,8,6,9,9,9
XLOC_001605,5,2,7,13,6,9
XLOC_001604,33,19,10,20,3,15
XLOC_001609,1,3,10,49,18,31
XLOC_001608,6,0,0,17,8,15
XLOC_004939,2,0,1,1,1,2
XLOC_035587,22,4,10,3,2,4
XLOC_035586,0,0,12,9,5,3
XLOC_035585,456,242,218,507,331,396
XLOC_035584,184,123,99,350,122,198
XLOC_035583,4160,2741,2900,1342,807,1163
XLOC_035582,59,18,24,30,20,27
XLOC_035581,60,58,53,37,21,49
XLOC_035580,0,0,0,2,0,0
XLOC_030562,0,0,0,1,2,0
XLOC_030563,1,2,8,0,16,12
XLOC_030560,26,16,40,85,29,64
XLOC_030561,9,4,3,11,7,5
XLOC_030566,21,8,19,12,13,11
XLOC_030567,92,56,24,172,69,101
XLOC_030564,0,2,5,0,4,0
XLOC_035588,191,77,149,123,54,109
XLOC_035059,9,0,0,17,18,15
XLOC_035058,1,0,0,3,5,2
XLOC_035051,24,29,26,44,28,37
XLOC_035050,4,0,0,13,12,4
XLOC_035053,0,0,0,13,4,2
XLOC_035052,3,2,0,11,8,2
XLOC_035055,71,144,78,191,218,161
XLOC_035054,25,29,16,0,0,0
XLOC_035057,0,0,0,1,2,0
XLOC_035056,0,0,0,7,5,2
XLOC_030698,1,0,0,29,24,19
XLOC_030699,10,12,12,100,154,143
XLOC_030694,0,0,0,6,3,3
XLOC_030695,0,0,0,0,0,2
XLOC_030696,0,0,0,3,0,0
XLOC_030697,104,58,142,60,50,89
XLOC_030690,1,0,0,46,22,19
XLOC_030691,1,0,0,1,5,2
XLOC_030692,0,2,0,65,57,34
XLOC_030693,1,3,0,4,3,8
XLOC_009968,327,253,294,332,291,330
XLOC_009969,1950,1212,1421,1571,1059,1516
XLOC_009962,486,361,349,206,199,0
XLOC_009963,0,0,0,0,0,11
XLOC_009960,2,3,2,0,23,5
XLOC_009961,17,19,13,23,10,4
XLOC_009966,0,0,0,5,9,6
XLOC_009967,909,650,670,1415,1379,1782
XLOC_009964,138,104,106,135,82,124
XLOC_009965,874,609,436,287,294,320
XLOC_027609,123,42,75,149,89,107
XLOC_027608,157,86,75,147,169,171
XLOC_027607,810,483,491,278,238,229
XLOC_027606,88,46,48,24,21,18
XLOC_027605,5,0,6,9,16,9
XLOC_027604,0,0,0,22,6,21
XLOC_027603,130,82,88,637,591,708
XLOC_027602,3226,2431,2597,2310,1664,2095
XLOC_027601,3198,1274,1316,2301,1256,1556
XLOC_027600,198,84,93,402,214,303
XLOC_032872,0,0,0,18,6,5
XLOC_032873,0,0,0,11,13,8
XLOC_032870,1,3,0,13,15,8
XLOC_032871,0,2,0,4,4,3
XLOC_032876,5,0,0,0,0,0
XLOC_032877,0,0,2,5,6,12
XLOC_032874,4,0,6,12,8,12
XLOC_032875,1,2,0,7,4,8
XLOC_032878,12,27,28,29,16,18
XLOC_032879,12,0,6,0,0,14
XLOC_009038,5,0,2,27,11,5
XLOC_009039,782,352,664,229,158,348
XLOC_009030,91,146,167,164,215,325
XLOC_009031,3214,1654,2590,628,502,637
XLOC_009032,1093,622,681,548,370,489
XLOC_009033,622,386,351,411,401,528
XLOC_009034,5347,2934,2856,6909,4414,6084
XLOC_009035,699,476,410,322,249,276
XLOC_009036,48,59,43,81,109,75
XLOC_009037,307,227,315,136,88,200
XLOC_014148,0,0,0,5,0,10
XLOC_014149,161,149,105,47,0,0
XLOC_014142,321,232,321,215,251,228
XLOC_014143,378,230,306,242,173,202
XLOC_014140,0,0,8,117,132,129
XLOC_014141,0,0,0,21,16,16
XLOC_014146,512,363,311,559,486,578
XLOC_014147,0,0,0,11,0,0
XLOC_014144,716,417,515,482,305,405
XLOC_014145,1337,343,461,1060,424,579
XLOC_021528,298,148,166,252,304,306
XLOC_021529,83,45,68,41,25,31
XLOC_021524,6,5,20,10,9,17
XLOC_021525,36,47,22,28,19,23
XLOC_021526,182,142,104,161,133,132
XLOC_021527,9,14,0,8,8,3
XLOC_021520,9,18,7,30,55,39
XLOC_021521,0,8,0,10,8,4
XLOC_021522,5,0,3,6,0,4
XLOC_021523,4,0,5,3,1,3
XLOC_029731,12,15,11,49,25,23
XLOC_029730,5,2,17,12,21,23
XLOC_029733,52,32,23,50,33,51
XLOC_029732,0,0,0,7,3,0
XLOC_029735,49,9,16,62,30,47
XLOC_029734,307,316,207,255,118,182
XLOC_029737,0,0,0,0,0,0
XLOC_029736,173,81,111,34,39,57
XLOC_029739,6,3,10,37,18,40
XLOC_029738,105,86,67,239,132,159
XLOC_012379,570,325,321,190,144,192
XLOC_012378,383,464,367,575,456,622
XLOC_021296,0,0,0,0,0,0
XLOC_021297,39,0,20,4,0,3
XLOC_021294,147,150,87,51,79,32
XLOC_021295,0,0,0,0,8,0
XLOC_021292,2,5,6,32,39,29
XLOC_021293,7,5,0,10,11,7
XLOC_021290,3,2,0,4,11,1
XLOC_021291,11,0,10,34,19,6
XLOC_021298,394,225,173,240,155,140
XLOC_021299,1391,911,998,900,474,729
XLOC_012371,258,198,242,0,43,82
XLOC_012370,221,101,165,148,107,133
XLOC_017789,46,31,6,12,14,0
XLOC_017788,9,2,7,15,2,4
XLOC_017781,7,5,21,29,17,19
XLOC_017780,164,107,67,193,181,148
XLOC_017783,0,0,0,2,0,0
XLOC_017782,0,0,0,3,2,0
XLOC_017785,3,0,3,90,49,69
XLOC_017784,6,0,14,33,6,40
XLOC_017787,10,0,4,21,22,11
XLOC_017786,30,3,13,10,11,3
XLOC_013499,170,82,89,88,53,59
XLOC_013498,57,84,53,87,77,70
XLOC_029199,60,31,103,102,41,62
XLOC_029198,0,0,0,11,4,0
XLOC_013491,15,8,5,30,5,13
XLOC_013490,0,0,0,0,15,3
XLOC_013493,17,0,9,36,8,35
XLOC_013492,6,3,1,6,0,2
XLOC_029191,99,65,77,86,123,136
XLOC_029190,91,44,65,111,95,111
XLOC_029193,31,42,72,70,80,84
XLOC_029192,3,24,17,25,36,55
XLOC_018009,941,666,869,912,843,1098
XLOC_016786,1,53,1,36,168,98
XLOC_016787,306,288,243,304,127,109
XLOC_016784,0,34,2,0,3,2
XLOC_005587,26,0,27,48,26,22
XLOC_016782,0,0,0,0,0,0
XLOC_016783,0,0,0,0,0,0
XLOC_016780,244,78,111,42,20,53
XLOC_016781,0,0,0,0,2,0
XLOC_019194,336,242,277,172,147,193
XLOC_016788,0,0,0,0,2,2
XLOC_016789,2,8,11,27,22,14
XLOC_011564,70,24,39,80,71,89
XLOC_011563,419,106,145,107,58,70
XLOC_005588,8,4,5,122,45,58
XLOC_018006,0,0,0,16,0,16
XLOC_011562,26,9,7,55,63,41
XLOC_022176,501,261,259,747,371,425
XLOC_022177,124,41,57,84,76,72
XLOC_022174,195,197,185,1075,580,954
XLOC_022175,976,428,464,3138,1732,2458
XLOC_022172,1555,709,962,197,468,193
XLOC_022173,394,182,185,104,85,111
XLOC_022170,0,9,8,10,3,9
XLOC_022171,470,243,221,585,260,317
XLOC_022178,283,98,274,299,106,317
XLOC_022179,368,663,306,431,389,412
XLOC_011561,6,2,8,20,32,17
XLOC_018436,278,144,253,410,344,485
XLOC_018437,148,336,59,156,332,85
XLOC_018434,3029,1717,1911,2232,1506,1945
XLOC_018435,346,181,284,107,92,106
XLOC_018432,749,110,114,426,404,537
XLOC_018433,40,106,86,122,134,100
XLOC_018430,3881,2656,3020,2309,2344,2673
XLOC_018431,23,0,0,19,20,28
XLOC_025991,0,0,0,0,0,0
XLOC_025990,0,22,0,22,55,16
XLOC_025993,14,3,10,11,19,17
XLOC_025992,0,3,7,35,18,28
XLOC_025995,0,9,0,0,0,0
XLOC_025994,0,0,0,3,3,0
XLOC_025997,143,87,108,90,54,73
XLOC_025996,5,0,0,26,22,36
XLOC_004716,88,112,47,52,44,24
XLOC_004717,53,57,94,80,28,52
XLOC_004714,3,6,2,22,17,0
XLOC_004715,5,0,0,6,8,10
XLOC_004712,122,100,99,45,19,34
XLOC_004713,0,0,0,14,25,7
XLOC_004710,52,6,15,187,31,66
XLOC_004711,0,0,0,28,2,0
XLOC_004718,763,837,552,825,658,776
XLOC_004719,20,83,21,52,77,28
XLOC_014924,3304,2502,2312,5399,5142,5625
XLOC_000407,0,4,0,21,13,9
XLOC_014926,357,264,253,249,146,233
XLOC_014927,337,178,179,445,340,327
XLOC_000402,0,3,0,12,0,3
XLOC_000403,1,0,1,7,5,5
XLOC_014922,38,23,22,19,10,16
XLOC_014923,255,204,205,201,241,263
XLOC_014928,44,16,13,143,46,80
XLOC_014929,0,0,0,3,0,6
XLOC_000408,0,12,11,3,4,0
XLOC_000409,0,0,0,8,10,8
XLOC_007562,16,31,13,25,36,10
XLOC_007563,793,368,539,680,292,475
XLOC_011251,150,185,77,191,112,101
XLOC_011250,38,16,58,36,25,27
XLOC_011253,0,0,0,3,0,0
XLOC_011252,25,7,11,10,9,0
XLOC_011255,714,367,268,261,376,291
XLOC_011254,176,62,59,194,169,189
XLOC_011257,2334,874,1460,599,198,369
XLOC_011256,34,21,34,18,0,16
XLOC_011259,0,0,0,0,0,0
XLOC_011258,0,0,0,0,0,0
XLOC_004183,58,164,39,25,61,21
XLOC_007569,0,3,0,12,14,14
XLOC_009494,95,78,78,61,54,54
XLOC_005045,3,4,0,153,98,110
XLOC_005044,68,36,47,31,47,51
XLOC_005047,16,29,27,18,14,26
XLOC_005046,6,6,2,3,21,4
XLOC_005041,87,111,68,33,53,40
XLOC_005040,0,1,0,0,0,0
XLOC_005043,13,28,24,16,38,14
XLOC_005042,7,1,3,9,3,5
XLOC_005049,0,0,0,13,10,9
XLOC_005048,7,0,4,8,12,13
XLOC_009495,317,252,216,144,144,127
XLOC_024224,0,0,0,0,0,0
XLOC_024225,615,587,460,532,487,481
XLOC_024226,3,0,2,2,10,0
XLOC_024227,0,4,1,17,4,11
XLOC_010124,40,33,56,34,46,50
XLOC_010125,7,0,0,9,1,6
XLOC_010126,2,9,4,11,11,9
XLOC_024223,37,53,40,48,48,26
XLOC_010128,15,27,19,10,12,2
XLOC_010129,22,0,0,97,6,13
XLOC_024228,80,41,63,43,20,15
XLOC_024229,6,14,11,18,15,11
XLOC_027009,0,0,0,4,6,4
XLOC_027008,0,0,0,0,0,0
XLOC_006028,1353,623,559,2022,1100,1668
XLOC_006029,226,171,190,318,125,230
XLOC_006026,109,104,69,154,128,90
XLOC_006027,28,5,18,34,40,52
XLOC_006024,120,89,57,136,67,106
XLOC_006025,298,156,249,1042,693,924
XLOC_006022,267,157,128,125,145,99
XLOC_006023,0,0,0,0,4,0
XLOC_006020,110,28,85,176,48,96
XLOC_006021,36,35,33,46,72,47
XLOC_004873,427,373,354,262,210,209
XLOC_004872,109,85,94,60,82,113
XLOC_025179,110,70,71,123,107,109
XLOC_025178,0,0,0,4,8,8
XLOC_004877,4,8,0,5,0,0
XLOC_004876,40,10,20,18,27,32
XLOC_004875,84,74,55,95,46,44
XLOC_004874,81,46,39,125,50,91
XLOC_025173,0,0,0,0,0,0
XLOC_025172,444,205,288,354,267,301
XLOC_004879,0,0,0,2,0,0
XLOC_025170,0,0,0,4,4,0
XLOC_025177,0,0,0,7,0,1
XLOC_025176,0,0,0,5,1,2
XLOC_025175,8,4,3,4,6,15
XLOC_025174,1839,682,1195,733,161,344
XLOC_007991,0,0,0,0,0,0
XLOC_027001,0,0,0,2,1,4
XLOC_007993,80,62,62,770,623,872
XLOC_021888,4,0,2,13,1,5
XLOC_007995,15,2,0,0,6,0
XLOC_007994,1129,647,761,713,412,516
XLOC_007997,896,633,573,436,282,249
XLOC_007996,0,0,0,9,3,0
XLOC_007999,532,147,226,356,85,164
XLOC_007998,355,207,207,466,215,256
XLOC_021881,0,0,0,7,4,7
XLOC_021880,381,173,180,185,195,204
XLOC_021887,0,0,2,1,1,0
XLOC_027003,0,0,0,10,5,9
XLOC_021885,0,0,1,54,34,30
XLOC_021884,5,0,0,8,2,3
XLOC_027002,0,5,0,0,0,0
XLOC_027005,0,0,1,5,7,4
XLOC_015438,0,0,0,3,4,4
XLOC_020051,3,4,3,16,0,6
XLOC_020050,0,0,0,0,1,1
XLOC_007379,27,20,13,21,3,7
XLOC_007378,87,33,56,31,10,15
XLOC_007375,632,438,400,174,74,115
XLOC_007374,13,0,18,96,7,81
XLOC_007377,757,437,443,338,148,229
XLOC_007376,2002,1348,1369,331,294,365
XLOC_007371,4,12,1,27,34,27
XLOC_007370,0,0,0,7,5,2
XLOC_007373,20,3,19,61,25,47
XLOC_007372,20,24,31,58,35,47
XLOC_012508,5,0,0,28,11,31
XLOC_012509,9,0,0,9,13,14
XLOC_002828,26,41,43,73,80,113
XLOC_002829,0,0,1,9,9,7
XLOC_002822,2,2,13,16,10,16
XLOC_002823,4,0,0,8,14,8
XLOC_002820,1677,1252,1173,2070,1942,2260
XLOC_002821,0,0,0,34,0,2
XLOC_012504,561,392,324,748,418,438
XLOC_012505,1028,478,558,372,251,337
XLOC_002824,95,96,86,78,51,71
XLOC_002825,65,18,41,1574,652,1240
XLOC_005834,1086,816,778,2361,1289,1696
XLOC_005835,657,320,334,435,336,339
XLOC_005836,929,437,349,822,525,561
XLOC_005837,544,525,344,1073,557,760
XLOC_005830,128,50,100,64,8,24
XLOC_005831,914,778,606,298,218,224
XLOC_005832,4976,2712,3156,2189,1484,1999
XLOC_005833,2458,1528,1420,604,394,441
XLOC_019426,17,11,6,25,17,22
XLOC_019427,2464,1029,1476,1878,1383,1912
XLOC_019424,212,7,107,148,43,205
XLOC_019425,25,31,24,160,36,95
